PG.ProteinGroups,PG.Genes,PG.ProteinDescriptions,PG.ProteinNames,PG.CV,PG.Qvalue,PG.MolecularWeight,Control_detected_n,Control_total_n,Control_detection_rate,Short_detected_n,Short_total_n,Short_detection_rate,Long_detected_n,Long_total_n,Long_detection_rate,In_detection_analysis_universe
P61081,UBE2M,NEDD8-conjugating enzyme Ubc12,UBC12_HUMAN,2.17984911633085,0.0072727272727272,20899.97,49,153,0.3202614379084967,58,186,0.3118279569892473,50,176,0.2840909090909091,False
P61086,UBE2K,Ubiquitin-conjugating enzyme E2 K,UBE2K_HUMAN,1.135141004558271,0.0073810825587752,22406.65,69,153,0.45098039215686275,94,186,0.5053763440860215,83,176,0.4715909090909091,False
P61088,UBE2N,Ubiquitin-conjugating enzyme E2 N,UBE2N_HUMAN,1.075992278430292,0.0016233766233766,17137.82,146,153,0.954248366013072,171,186,0.9193548387096774,159,176,0.9034090909090909,True
P61106,RAB14,Ras-related protein Rab-14,RAB14_HUMAN,1.497028453294677,0.0016233766233766,23896.94,149,153,0.9738562091503268,184,186,0.989247311827957,173,176,0.9829545454545454,True
P61158,ACTR3,Actin-related protein 3,ARP3_HUMAN,1.80789058844522,0.0072727272727272,47371.17,151,153,0.9869281045751634,181,186,0.9731182795698925,169,176,0.9602272727272727,True
P61160,ACTR2,Actin-related protein 2,ARP2_HUMAN,1.863785761556587,0.0040983606557377,44760.78,152,153,0.9934640522875817,184,186,0.989247311827957,170,176,0.9659090909090909,True
P61163,ACTR1A,Alpha-centractin,ACTZ_HUMAN,4.691157035870417,0.0073810825587752,42613.74,61,153,0.39869281045751637,69,186,0.3709677419354839,70,176,0.3977272727272727,False
P61201,COPS2,COP9 signalosome complex subunit 2,CSN2_HUMAN,2.429696492533512,0.0030581039755351,51596.68,97,153,0.6339869281045751,123,186,0.6612903225806451,107,176,0.6079545454545454,True
P61221,ABCE1,ATP-binding cassette sub-family E member 1,ABCE1_HUMAN,0.8972111433437787,0.0073810825587752,67314.33,29,153,0.1895424836601307,40,186,0.21505376344086022,40,176,0.22727272727272727,False
P61224,RAP1B,Ras-related protein Rap-1b,RAP1B_HUMAN,1.700947483797497,0.0016233766233766,20824.78,153,153,1.0,186,186,1.0,176,176,1.0,True
P61225,RAP2B,Ras-related protein Rap-2b,RAP2B_HUMAN,0.7262042251333559,0.0040983606557377,20504.35,150,153,0.9803921568627451,180,186,0.967741935483871,169,176,0.9602272727272727,True
P61247,RPS3A,Small ribosomal subunit protein eS1,RS3A_HUMAN,1.374084736393114,0.0073810825587752,29944.91,73,153,0.477124183006536,78,186,0.41935483870967744,67,176,0.3806818181818182,False
P61254;Q9UNX3,RPL26;RPL26L1,Large ribosomal subunit protein uL24;Ribosomal protein uL24-like,RL26_HUMAN;RL26L_HUMAN,2.957259810487076,0.0073810825587752,17258.21;17256.23,44,153,0.2875816993464052,49,186,0.26344086021505375,51,176,0.2897727272727273,False
P61313,RPL15,Large ribosomal subunit protein eL15,RL15_HUMAN,0.9805104155118542,0.0073810825587752,24146.07,64,153,0.41830065359477125,86,186,0.46236559139784944,73,176,0.4147727272727273,False
P61353,RPL27,Large ribosomal subunit protein eL27,RL27_HUMAN,0.9208910204614856,0.0073810825587752,15797.72,93,153,0.6078431372549019,112,186,0.6021505376344086,108,176,0.6136363636363636,True
P61421,ATP6V0D1,V-type proton ATPase subunit d 1,VA0D1_HUMAN,0.9599422444884798,0.0072727272727272,40329.09,106,153,0.6928104575163399,119,186,0.6397849462365591,115,176,0.6534090909090909,True
P61513,RPL37A,Large ribosomal subunit protein eL43,RL37A_HUMAN,1.603214868578135,0.0073810825587752,10275.25,34,153,0.2222222222222222,58,186,0.3118279569892473,40,176,0.22727272727272727,False
P61586,RHOA,Transforming protein RhoA,RHOA_HUMAN,0.8083217706501887,0.0072727272727272,21768.12,149,153,0.9738562091503268,185,186,0.9946236559139785,170,176,0.9659090909090909,True
P61601,NCALD,Neurocalcin-delta,NCALD_HUMAN,1.700177240290816,0.0078146052277014,22245.23,0,153,0.0,4,186,0.021505376344086023,0,176,0.0,False
P61604,HSPE1,"10 kDa heat shock protein, mitochondrial",CH10_HUMAN,1.530557918060695,0.0073810825587752,10931.69,131,153,0.8562091503267973,153,186,0.8225806451612904,138,176,0.7840909090909091,True
P61626,LYZ,Lysozyme C,LYSC_HUMAN,0.6524791396893884,0.0058910162002945,16537.01,153,153,1.0,186,186,1.0,176,176,1.0,True
P61758,VBP1,Prefoldin subunit 3,PFD3_HUMAN,0.9547820778284092,0.0073810825587752,22625.89,23,153,0.1503267973856209,28,186,0.15053763440860216,38,176,0.2159090909090909,False
P61764,STXBP1,Syntaxin-binding protein 1,STXB1_HUMAN,1.435127179438828,0.0073810825587752,67568.71,30,153,0.19607843137254902,36,186,0.1935483870967742,43,176,0.24431818181818182,False
P61769,B2M,Beta-2-microglobulin,B2MG_HUMAN,0.6332256746953043,0.0040983606557377,13714.56,153,153,1.0,186,186,1.0,176,176,1.0,True
P61803,DAD1,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1,DAD1_HUMAN,1.24349672880169,0.0073810825587752,12496.71,15,153,0.09803921568627451,25,186,0.13440860215053763,26,176,0.14772727272727273,False
P61923,COPZ1,Coatomer subunit zeta-1,COPZ1_HUMAN,1.073401879612761,0.0073810825587752,20198.22,52,153,0.33986928104575165,80,186,0.43010752688172044,69,176,0.39204545454545453,False
P61952,GNG11,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-11,GBG11_HUMAN,1.33764298552236,0.0073810825587752,8480.77,97,153,0.6339869281045751,136,186,0.7311827956989247,115,176,0.6534090909090909,True
P61960,UFM1,Ubiquitin-fold modifier 1,UFM1_HUMAN,0.8356984715684739,0.0073810825587752,9117.58,101,153,0.6601307189542484,115,186,0.6182795698924731,101,176,0.5738636363636364,True
P61970,NUTF2,Nuclear transport factor 2,NTF2_HUMAN,0.6848009605372212,0.0040983606557377,14478.48,87,153,0.5686274509803921,114,186,0.6129032258064516,95,176,0.5397727272727273,True
P61978,HNRNPK,Heterogeneous nuclear ribonucleoprotein K,HNRPK_HUMAN,1.259665094110824,0.0016233766233766,50976.24,142,153,0.9281045751633987,177,186,0.9516129032258065,165,176,0.9375,True
P61981,YWHAG,14-3-3 protein gamma,1433G_HUMAN,1.86456336476618,0.0040983606557377,28302.59,141,153,0.9215686274509803,173,186,0.9301075268817204,155,176,0.8806818181818182,True
P62081,RPS7,Small ribosomal subunit protein eS7,RS7_HUMAN,1.510786649173631,0.0040983606557377,22126.85,131,153,0.8562091503267973,154,186,0.8279569892473119,138,176,0.7840909090909091,True
P62136,PPP1CA,Serine/threonine-protein phosphatase PP1-alpha catalytic subunit,PP1A_HUMAN,1.278133146928802,0.0040983606557377,37512.07,131,153,0.8562091503267973,155,186,0.8333333333333334,143,176,0.8125,True
P62140,PPP1CB,Serine/threonine-protein phosphatase PP1-beta catalytic subunit,PP1B_HUMAN,1.669183281535252,0.0073810825587752,37186.83,76,153,0.49673202614379086,91,186,0.489247311827957,94,176,0.5340909090909091,False
P62191,PSMC1,26S proteasome regulatory subunit 4,PRS4_HUMAN,5.102218126252256,0.0040983606557377,49184.51,135,153,0.8823529411764706,167,186,0.8978494623655914,146,176,0.8295454545454546,True
P62195,PSMC5,26S proteasome regulatory subunit 8,PRS8_HUMAN,1.030123821782879,0.0016233766233766,45626,144,153,0.9411764705882353,173,186,0.9301075268817204,159,176,0.9034090909090909,True
P62241,RPS8,Small ribosomal subunit protein eS8,RS8_HUMAN,6.441513999172044,0.0016233766233766,24205.18,118,153,0.7712418300653595,131,186,0.7043010752688172,98,176,0.5568181818181818,True
P62244,RPS15A,Small ribosomal subunit protein uS8,RS15A_HUMAN,1.996796588927447,0.0073810825587752,14839.5,83,153,0.5424836601307189,106,186,0.5698924731182796,92,176,0.5227272727272727,False
P62249,RPS16,Small ribosomal subunit protein uS9,RS16_HUMAN,0.96643143402576,0.0073810825587752,16445.31,104,153,0.6797385620915033,132,186,0.7096774193548387,116,176,0.6590909090909091,True
P62256,UBE2H,Ubiquitin-conjugating enzyme E2 H,UBE2H_HUMAN,0.7542417126691314,0.0073810825587752,20655.16,40,153,0.26143790849673204,58,186,0.3118279569892473,64,176,0.36363636363636365,False
P62258,YWHAE,14-3-3 protein epsilon,1433E_HUMAN,1.402510983235872,0.0016233766233766,29173.89,152,153,0.9934640522875817,186,186,1.0,175,176,0.9943181818181818,True
P62263,RPS14,Small ribosomal subunit protein uS11,RS14_HUMAN,2.068199024610012,0.0073810825587752,16272.7,72,153,0.47058823529411764,84,186,0.45161290322580644,88,176,0.5,False
P62266,RPS23,Small ribosomal subunit protein uS12,RS23_HUMAN,0.7830320142582297,0.0073810825587752,15807.55,65,153,0.42483660130718953,85,186,0.45698924731182794,75,176,0.42613636363636365,False
P62269,RPS18,Small ribosomal subunit protein uS13,RS18_HUMAN,1.115997522952994,0.0073810825587752,17718.67,84,153,0.5490196078431373,96,186,0.5161290322580645,86,176,0.48863636363636365,False
P62277,RPS13,Small ribosomal subunit protein uS15,RS13_HUMAN,0.95168326866309,0.0073810825587752,17222.3,90,153,0.5882352941176471,104,186,0.5591397849462365,91,176,0.5170454545454546,False
P62280,RPS11,Small ribosomal subunit protein uS17,RS11_HUMAN,2.333749571122633,0.0073810825587752,18430.72,50,153,0.32679738562091504,64,186,0.34408602150537637,52,176,0.29545454545454547,False
P62304,SNRPE,Small nuclear ribonucleoprotein E,RUXE_HUMAN,1.292910477560016,0.0073810825587752,10803.6,31,153,0.20261437908496732,45,186,0.24193548387096775,38,176,0.2159090909090909,False
P62306,SNRPF,Small nuclear ribonucleoprotein F,RUXF_HUMAN,1.870853617699079,0.0040983606557377,9725.19,21,153,0.13725490196078433,25,186,0.13440860215053763,20,176,0.11363636363636363,False
P62308,SNRPG,Small nuclear ribonucleoprotein G,RUXG_HUMAN,1.007582863711825,0.0073810825587752,8496.06,13,153,0.08496732026143791,22,186,0.11827956989247312,26,176,0.14772727272727273,False
P62310,LSM3,U6 snRNA-associated Sm-like protein LSm3,LSM3_HUMAN,0.8644171671463471,0.0072727272727272,11845.4,18,153,0.11764705882352941,11,186,0.05913978494623656,23,176,0.13068181818181818,False
P62314,SNRPD1,Small nuclear ribonucleoprotein Sm D1,SMD1_HUMAN,1.002204401774208,0.0072727272727272,13281.57,30,153,0.19607843137254902,38,186,0.20430107526881722,31,176,0.17613636363636365,False
P62316,SNRPD2,Small nuclear ribonucleoprotein Sm D2,SMD2_HUMAN,2.278856992680567,0.0073810825587752,13526.87,54,153,0.35294117647058826,63,186,0.3387096774193548,56,176,0.3181818181818182,False
P62318,SNRPD3,Small nuclear ribonucleoprotein Sm D3,SMD3_HUMAN,0.9239751148906552,0.0072727272727272,13916.24,111,153,0.7254901960784313,113,186,0.6075268817204301,114,176,0.6477272727272727,True
P62328,TMSB4X,Thymosin beta-4,TYB4_HUMAN,1.237268865122128,0.0016233766233766,5052.65,153,153,1.0,183,186,0.9838709677419355,175,176,0.9943181818181818,True
P62330,ARF6,ADP-ribosylation factor 6,ARF6_HUMAN,0.775445515465117,0.0016233766233766,20082.15,133,153,0.869281045751634,170,186,0.9139784946236559,159,176,0.9034090909090909,True
P62333,PSMC6,26S proteasome regulatory subunit 10B,PRS10_HUMAN,1.04694938914657,0.0040983606557377,44172.98,133,153,0.869281045751634,163,186,0.8763440860215054,145,176,0.8238636363636364,True
P62424,RPL7A,Large ribosomal subunit protein eL8,RL7A_HUMAN,1.027461654129707,0.0072727272727272,29995.62,111,153,0.7254901960784313,132,186,0.7096774193548387,107,176,0.6079545454545454,True
P62495,ETF1,Eukaryotic peptide chain release factor subunit 1,ERF1_HUMAN,1.271535402138884,0.0040983606557377,49030.89,85,153,0.5555555555555556,98,186,0.5268817204301075,89,176,0.5056818181818182,False
P62701,RPS4X,"Small ribosomal subunit protein eS4, X isoform",RS4X_HUMAN,5.035256117497696,0.0072727272727272,29597.72,112,153,0.7320261437908496,137,186,0.7365591397849462,120,176,0.6818181818181818,True
P62736,ACTA2,"Actin, aortic smooth muscle",ACTA_HUMAN,1.884846137148327,0.0040983606557377,42008.95,153,153,1.0,186,186,1.0,176,176,1.0,True
P62750,RPL23A,Large ribosomal subunit protein uL23,RL23A_HUMAN,0.7556709376092038,0.0073810825587752,17695.06,77,153,0.5032679738562091,87,186,0.46774193548387094,71,176,0.4034090909090909,False
P62753,RPS6,Small ribosomal subunit protein eS6,RS6_HUMAN,1.128478054983948,0.0073810825587752,28680.64,68,153,0.4444444444444444,66,186,0.3548387096774194,77,176,0.4375,False
P62805,H4C16,Histone H4,H4_HUMAN,1.273537069926574,0.0040983606557377,11367.34,153,153,1.0,186,186,1.0,176,176,1.0,True
P62820,RAB1A,Ras-related protein Rab-1A,RAB1A_HUMAN,1.142657614810305,0.0072727272727272,22677.75,125,153,0.8169934640522876,153,186,0.8225806451612904,135,176,0.7670454545454546,True
P62826,RAN,GTP-binding nuclear protein Ran,RAN_HUMAN,1.149080073898171,0.0016233766233766,24423.1,153,153,1.0,186,186,1.0,176,176,1.0,True
P62829,RPL23,Large ribosomal subunit protein uL14,RL23_HUMAN,1.099768213553414,0.0073810825587752,14865.44,88,153,0.5751633986928104,113,186,0.6075268817204301,100,176,0.5681818181818182,True
P62834,RAP1A,Ras-related protein Rap-1A,RAP1A_HUMAN,0.7431954060161187,0.0073810825587752,20987.18,138,153,0.9019607843137255,166,186,0.8924731182795699,156,176,0.8863636363636364,True
P62841,RPS15,Small ribosomal subunit protein uS19,RS15_HUMAN,1.296169627038255,0.0073810825587752,17040.1,33,153,0.21568627450980393,48,186,0.25806451612903225,46,176,0.26136363636363635,False
P62847,RPS24,Small ribosomal subunit protein eS24,RS24_HUMAN,4.665107658672838,0.0040983606557377,15423.19,62,153,0.40522875816993464,83,186,0.44623655913978494,68,176,0.38636363636363635,False
P62851,RPS25,Small ribosomal subunit protein eS25,RS25_HUMAN,1.369499331582396,0.0073810825587752,13742.13,104,153,0.6797385620915033,111,186,0.5967741935483871,106,176,0.6022727272727273,True
P62854,RPS26,Small ribosomal subunit protein eS26,RS26_HUMAN,1.51112407212766,0.0040983606557377,13015.42,37,153,0.24183006535947713,48,186,0.25806451612903225,44,176,0.25,False
P62857,RPS28,Small ribosomal subunit protein eS28,RS28_HUMAN,0.9588949181920328,0.0073810825587752,7841.02,45,153,0.29411764705882354,44,186,0.23655913978494625,46,176,0.26136363636363635,False
P62861,FAU,Ubiquitin-like FUBI-ribosomal protein eS30 fusion protein,RS30_HUMAN,1.331290977492908,0.0073810825587752,14389.68,36,153,0.23529411764705882,39,186,0.20967741935483872,36,176,0.20454545454545456,False
P62873,GNB1,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1,GBB1_HUMAN,0.7580221293270222,0.0073810825587752,37376.96,55,153,0.35947712418300654,81,186,0.43548387096774194,76,176,0.4318181818181818,False
P62879,GNB2,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2,GBB2_HUMAN,0.8845074202801481,0.006765899864682,37331.03,153,153,1.0,186,186,1.0,176,176,1.0,True
P62888,RPL30,Large ribosomal subunit protein eL30,RL30_HUMAN,0.7088829903913151,0.0073810825587752,12784.05,48,153,0.3137254901960784,63,186,0.3387096774193548,57,176,0.32386363636363635,False
P62891;Q59GN2,RPL39;RPL39P5,Large ribosomal subunit protein eL39;Putative ribosomal protein eL39-like 5,RL39_HUMAN;R39L5_HUMAN,0.7622619011439087,0.0073810825587752,6406.67;6322.59,9,153,0.058823529411764705,11,186,0.05913978494623656,10,176,0.056818181818181816,False
P62899,RPL31,Large ribosomal subunit protein eL31,RL31_HUMAN,1.370272291756613,0.0073810825587752,14462.86,85,153,0.5555555555555556,107,186,0.5752688172043011,89,176,0.5056818181818182,False
P62906,RPL10A,Large ribosomal subunit protein uL1,RL10A_HUMAN,0.9458865560427456,0.0072727272727272,24831.3,113,153,0.738562091503268,139,186,0.7473118279569892,129,176,0.7329545454545454,True
P62910,RPL32,Large ribosomal subunit protein eL32,RL32_HUMAN,0.906834098178364,0.0075880758807588,15859.8,20,153,0.13071895424836602,28,186,0.15053763440860216,28,176,0.1590909090909091,False
P62913,RPL11,Large ribosomal subunit protein uL5,RL11_HUMAN,1.23723659418333,0.0040983606557377,20252.38,39,153,0.2549019607843137,38,186,0.20430107526881722,44,176,0.25,False
P62917,RPL8,Large ribosomal subunit protein uL2,RL8_HUMAN,3.552280573812945,0.0073810825587752,28024.65,89,153,0.5816993464052288,110,186,0.5913978494623656,113,176,0.6420454545454546,True
P62937,PPIA,Peptidyl-prolyl cis-trans isomerase A,PPIA_HUMAN,1.504138326691934,0.0040983606557377,18012.49,153,153,1.0,186,186,1.0,176,176,1.0,True
P62942,FKBP1A,Peptidyl-prolyl cis-trans isomerase FKBP1A,FKB1A_HUMAN,1.710667353694407,0.0073810825587752,11950.7,148,153,0.9673202614379085,175,186,0.9408602150537635,164,176,0.9318181818181818,True
P62979,RPS27A,Ubiquitin-ribosomal protein eS31 fusion protein,RS27A_HUMAN,0.7959477300506625,0.006765899864682,17964.91,153,153,1.0,186,186,1.0,176,176,1.0,True
P62993,GRB2,Growth factor receptor-bound protein 2,GRB2_HUMAN,1.788764279512792,0.006765899864682,25206.35,117,153,0.7647058823529411,145,186,0.7795698924731183,129,176,0.7329545454545454,True
P62995,TRA2B,Transformer-2 protein homolog beta,TRA2B_HUMAN,2.06886705609669,0.0073810825587752,33665.67,58,153,0.3790849673202614,74,186,0.3978494623655914,66,176,0.375,False
P63000,RAC1,Ras-related C3 botulinum toxin substrate 1,RAC1_HUMAN,0.5641715721066553,0.0072727272727272,21450.1,144,153,0.9411764705882353,178,186,0.956989247311828,162,176,0.9204545454545454,True
P63010,AP2B1,AP-2 complex subunit beta,AP2B1_HUMAN,1.360253439643137,0.0040983606557377,104552.56,141,153,0.9215686274509803,171,186,0.9193548387096774,150,176,0.8522727272727273,True
P63027,VAMP2,Vesicle-associated membrane protein 2,VAMP2_HUMAN,0.7688744756639067,0.0072727272727272,12662.73,41,153,0.2679738562091503,72,186,0.3870967741935484,57,176,0.32386363636363635,False
P63096,GNAI1,Guanine nucleotide-binding protein G(i) subunit alpha-1,GNAI1_HUMAN,0.7593151343878423,0.0073810825587752,40361.08,10,153,0.06535947712418301,15,186,0.08064516129032258,19,176,0.10795454545454546,False
P63098,PPP3R1,Calcineurin subunit B type 1,CANB1_HUMAN,0.7800605304193613,0.0072727272727272,19299.9,105,153,0.6862745098039216,137,186,0.7365591397849462,115,176,0.6534090909090909,True
P63104,YWHAZ,14-3-3 protein zeta/delta,1433Z_HUMAN,1.960301300526964,0.0040983606557377,27745.1,153,153,1.0,186,186,1.0,176,176,1.0,True
P63151,PPP2R2A,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform,2ABA_HUMAN,0.9613532009382344,0.0073810825587752,51692.08,25,153,0.16339869281045752,27,186,0.14516129032258066,28,176,0.1590909090909091,False
P63173,RPL38,Large ribosomal subunit protein eL38,RL38_HUMAN,3.341050876068619,0.0073810825587752,8217.88,33,153,0.21568627450980393,55,186,0.2956989247311828,44,176,0.25,False
P63208,SKP1,S-phase kinase-associated protein 1,SKP1_HUMAN,0.8212031679635358,0.0040983606557377,18658,121,153,0.7908496732026143,154,186,0.8279569892473119,133,176,0.7556818181818182,True
P63218,GNG5,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5,GBG5_HUMAN,0.8552963199852196,0.0073810825587752,7318.47,137,153,0.8954248366013072,172,186,0.9247311827956989,152,176,0.8636363636363636,True
P63220,RPS21,Small ribosomal subunit protein eS21,RS21_HUMAN,1.082116708880602,0.0073810825587752,9111.37,22,153,0.1437908496732026,26,186,0.13978494623655913,23,176,0.13068181818181818,False
P63241,EIF5A,Eukaryotic translation initiation factor 5A-1,IF5A1_HUMAN,0.9170899430068316,0.0040983606557377,16832.25,153,153,1.0,186,186,1.0,176,176,1.0,True
P63244,RACK1,Small ribosomal subunit protein RACK1,RACK1_HUMAN,2.026105683773815,0.0072727272727272,35076.72,95,153,0.6209150326797386,125,186,0.6720430107526881,104,176,0.5909090909090909,True
P63279,UBE2I,SUMO-conjugating enzyme UBC9,UBC9_HUMAN,1.083199104995096,0.0073810825587752,18006.82,48,153,0.3137254901960784,51,186,0.27419354838709675,46,176,0.26136363636363635,False
P63313,TMSB10,Thymosin beta-10,TYB10_HUMAN,1.372854977309626,0.0073810825587752,5025.67,149,153,0.9738562091503268,174,186,0.9354838709677419,158,176,0.8977272727272727,True
P63316,TNNC1,"Troponin C, slow skeletal and cardiac muscles",TNNC1_HUMAN,2.915887354662274,0.0072727272727272,18402.51,106,153,0.6928104575163399,113,186,0.6075268817204301,121,176,0.6875,True
P67775,PPP2CA,Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform,PP2AA_HUMAN,0.8282917445774354,0.0040983606557377,35594.19,140,153,0.9150326797385621,160,186,0.8602150537634409,146,176,0.8295454545454546,True
