PG.ProteinGroups,PG.Genes,PG.ProteinDescriptions,PG.ProteinNames,PG.CV,PG.Qvalue,PG.MolecularWeight,overall_detection_rate,mean_observed_abundance,median_observed_abundance,missing_pct,coverage_class,overall__Overall__detection_rate,condition__high_stress__detection_rate,condition__high_temperature__detection_rate,group__FJ_FQ__detection_rate,group__FJ_PT__detection_rate,group__FJ_QZ__detection_rate,group__GZ_TH__detection_rate,group__XZ_GG__detection_rate,group__XZ_YA__detection_rate,group__XZ_YB__detection_rate,group__XZ_YC__detection_rate,group__XZ_YD__detection_rate,TREAT1_clean__control__detection_rate,TREAT1_clean__high__detection_rate,TREAT1_clean__low__detection_rate,TREAT1_clean__unknown__detection_rate,MS_batch_proxy__20250913__detection_rate,MS_batch_proxy__20250914__detection_rate,MS_batch_proxy__20251001__detection_rate,MS_batch_proxy__20251026__detection_rate,MS_batch_proxy__20251104__detection_rate,MS_batch_proxy__20251107__detection_rate,MS_batch_proxy__20260527__detection_rate,MS_batch_proxy__20260717__detection_rate,groups_meeting_ge50pct,conditions_meeting_ge50pct,groups_meeting_ge80pct,conditions_meeting_ge80pct,groups_meeting_ge90pct,conditions_meeting_ge90pct,global_core_ge80pct,global_core_ge90pct,all_groups_ge50pct,all_groups_ge80pct,all_conditions_ge80pct
Q15075,EEA1,Early endosome antigen 1,EEA1_HUMAN,0.744507857827776,0.0073810825587752,162465.74,0.3044315992292871,79.45212113932718,68.69337463378906,69.55684007707129,Sparse (<50%),0.3044315992292871,0.2928870292887029,0.3142857142857143,0.2571428571428571,0.4230769230769231,0.29508196721311475,0.3333333333333333,0.2517482517482518,0.36363636363636365,0.25,0.29411764705882354,0.4642857142857143,0.3006535947712418,0.3125,0.3010752688172043,0.25,0.34,0.35714285714285715,0.2966101694915254,0.08333333333333333,1.0,1.0,0.2517482517482518,0.3333333333333333,0,0,0,0,0,0,False,False,False,False,False
Q15080,NCF4,Neutrophil cytosol factor 4,NCF4_HUMAN,1.302361186948262,0.0073810825587752,39031.71,0.3044315992292871,126.32818850837177,82.9908676147461,69.55684007707129,Sparse (<50%),0.3044315992292871,0.26359832635983266,0.3392857142857143,0.2571428571428571,0.8461538461538461,0.32786885245901637,0.2845528455284553,0.20279720279720279,0.22727272727272727,0.25,0.38235294117647056,0.4642857142857143,0.30718954248366015,0.32954545454545453,0.27956989247311825,0.25,0.34,0.45714285714285713,0.3305084745762712,0.3333333333333333,0.5,1.0,0.20279720279720279,0.2845528455284553,1,0,1,0,0,0,False,False,False,False,False
Q15084,PDIA6,Protein disulfide-isomerase A6,PDIA6_HUMAN,2.526624396377941,0.0040983606557377,48121.32,0.9556840077071291,390.0147942035429,188.4766845703125,4.431599229287091,High (≥90%),0.9556840077071291,0.9456066945606695,0.9642857142857143,0.9571428571428572,1.0,1.0,0.943089430894309,0.916083916083916,1.0,1.0,0.9705882352941176,1.0,0.9607843137254902,0.9318181818181818,0.9731182795698925,1.0,1.0,0.9714285714285714,0.9830508474576272,1.0,1.0,1.0,0.916083916083916,0.943089430894309,9,2,9,2,9,2,True,True,True,True,True
Q15102,PAFAH1B3,Platelet-activating factor acetylhydrolase IB subunit alpha1,PA1B3_HUMAN,0.7222186527765214,0.0073810825587752,25734.24,0.581888246628131,211.66769994647296,169.7137756347656,41.811175337186896,Moderate (50–<80%),0.581888246628131,0.6234309623430963,0.5464285714285714,0.5857142857142857,0.8846153846153846,0.7213114754098361,0.36585365853658536,0.6573426573426573,0.6363636363636364,0.75,0.4411764705882353,0.6071428571428571,0.5882352941176471,0.5965909090909091,0.5645161290322581,0.5,0.8,0.6714285714285714,0.5847457627118644,0.3333333333333333,1.0,1.0,0.6573426573426573,0.36585365853658536,7,2,1,0,0,0,False,False,False,False,False
Q15113,PCOLCE,Procollagen C-endopeptidase enhancer 1,PCOC1_HUMAN,0.568528152528927,0.0048740861088545,47972.49,1.0,4024.3005456942815,3313.529296875,0.0,High (≥90%),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,2,9,2,9,2,True,True,True,True,True
Q15118,PDK1,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial",PDK1_HUMAN,0.9386510520275924,0.006765899864682,49244.21,0.0674373795761079,111.72378970554897,86.38838195800781,93.25626204238921,Sparse (<50%),0.0674373795761079,0.09623430962343096,0.04285714285714286,0.014285714285714285,0.11538461538461539,0.01639344262295082,0.056910569105691054,0.06993006993006994,0.045454545454545456,0.08333333333333333,0.11764705882352941,0.25,0.05228758169934641,0.09090909090909091,0.053763440860215055,0.25,0.02,0.05714285714285714,0.1016949152542373,0.0,0.0,1.0,0.06993006993006994,0.056910569105691054,0,0,0,0,0,0,False,False,False,False,False
Q15120,PDK3,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial",PDK3_HUMAN,0.9658322611745358,0.0073810825587752,46938.91,0.05394990366088632,81.09758361748287,48.67215919494629,94.60500963391137,Sparse (<50%),0.05394990366088632,0.0794979079497908,0.03214285714285714,0.0,0.07692307692307693,0.04918032786885246,0.032520325203252036,0.07692307692307693,0.09090909090909091,0.08333333333333333,0.0,0.17857142857142858,0.0392156862745098,0.045454545454545456,0.06989247311827956,0.25,0.06,0.02857142857142857,0.059322033898305086,0.0,0.0,1.0,0.07692307692307693,0.032520325203252036,0,0,0,0,0,0,False,False,False,False,False
Q15121,PEA15,Astrocytic phosphoprotein PEA-15,PEA15_HUMAN,1.123505851317571,0.0073810825587752,15040.09,0.21772639691714837,85.18705501387605,58.93511199951172,78.22736030828517,Sparse (<50%),0.21772639691714837,0.2594142259414226,0.18214285714285713,0.18571428571428572,0.2692307692307692,0.14754098360655737,0.17886178861788618,0.1258741258741259,0.4090909090909091,0.6666666666666666,0.5,0.35714285714285715,0.20261437908496732,0.2215909090909091,0.22043010752688172,0.5,0.16,0.21428571428571427,0.3983050847457627,0.08333333333333333,0.5,1.0,0.1258741258741259,0.17886178861788618,2,0,0,0,0,0,False,False,False,False,False
Q15126,PMVK,Phosphomevalonate kinase,PMVK_HUMAN,1.586776551071285,0.0073810825587752,21994.9,0.20616570327552985,239.49155512034335,95.2639389038086,79.38342967244701,Sparse (<50%),0.20616570327552985,0.24686192468619247,0.17142857142857143,0.12857142857142856,0.5384615384615384,0.11475409836065574,0.14634146341463414,0.1888111888111888,0.3181818181818182,0.3333333333333333,0.29411764705882354,0.39285714285714285,0.20915032679738563,0.19318181818181818,0.21505376344086022,0.25,0.12,0.2857142857142857,0.288135593220339,0.08333333333333333,0.0,1.0,0.1888111888111888,0.14634146341463414,1,0,0,0,0,0,False,False,False,False,False
Q15149,PLEC,Plectin,PLEC_HUMAN,1.220595686755348,0.0040983606557377,531790.72,0.9826589595375722,585.6642715285806,391.32896423339844,1.7341040462427744,High (≥90%),0.9826589595375722,0.9790794979079498,0.9857142857142858,0.9857142857142858,1.0,1.0,0.975609756097561,0.965034965034965,1.0,1.0,1.0,1.0,0.9869281045751634,0.9715909090909091,0.989247311827957,1.0,1.0,0.9857142857142858,1.0,1.0,1.0,1.0,0.965034965034965,0.975609756097561,9,2,9,2,9,2,True,True,True,True,True
Q15166,PON3,Serum paraoxonase/lactonase 3,PON3_HUMAN,0.4347420255554924,0.0040983606557377,39607.48,1.0,82365.42390527156,76332.5,0.0,High (≥90%),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,2,9,2,9,2,True,True,True,True,True
Q15172,PPP2R5A,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform,2A5A_HUMAN,0.7429444014154473,0.0073810825587752,56193.73,0.2023121387283237,76.32904649462019,66.62689208984375,79.76878612716763,Sparse (<50%),0.2023121387283237,0.2217573221757322,0.18571428571428572,0.15714285714285714,0.3076923076923077,0.11475409836065574,0.21138211382113822,0.17482517482517482,0.22727272727272727,0.4166666666666667,0.14705882352941177,0.4642857142857143,0.1830065359477124,0.19318181818181818,0.21505376344086022,0.75,0.14,0.21428571428571427,0.2627118644067797,0.0,0.0,1.0,0.17482517482517482,0.21138211382113822,0,0,0,0,0,0,False,False,False,False,False
Q15181,PPA1,Inorganic pyrophosphatase,IPYR_HUMAN,0.8080085361098039,0.0040983606557377,32660.04,0.6840077071290944,202.22410856703638,164.2222595214844,31.59922928709056,Moderate (50–<80%),0.6840077071290944,0.698744769874477,0.6714285714285714,0.6857142857142857,1.0,0.9180327868852459,0.4715447154471545,0.6363636363636364,0.8181818181818182,1.0,0.8529411764705882,0.6071428571428571,0.6470588235294118,0.6647727272727273,0.7365591397849462,0.5,0.94,0.7428571428571429,0.7966101694915254,0.8333333333333334,1.0,1.0,0.6363636363636364,0.4715447154471545,8,2,5,0,3,0,False,False,False,False,False
Q15185,PTGES3,Prostaglandin E synthase 3,TEBP_HUMAN,0.6773162218685891,0.0073810825587752,18697.38,0.8766859344894027,656.7338945661272,556.80615234375,12.33140655105973,High (80–<90%),0.8766859344894027,0.8493723849372385,0.9,0.9142857142857143,1.0,1.0,0.8211382113821138,0.7692307692307693,1.0,1.0,0.9411764705882353,0.9642857142857143,0.9084967320261438,0.8465909090909091,0.8763440860215054,1.0,1.0,0.9714285714285714,0.940677966101695,1.0,1.0,1.0,0.7692307692307693,0.8211382113821138,9,2,8,2,7,1,True,False,True,False,True
Q15198,PDGFRL,Platelet-derived growth factor receptor-like protein,PGFRL_HUMAN,0.5387619881034433,0.0073810825587752,41860.89,0.21772639691714837,136.6311242137335,119.3338470458984,78.22736030828517,Sparse (<50%),0.21772639691714837,0.2384937238493724,0.2,0.35714285714285715,0.46153846153846156,0.3114754098360656,0.0,0.04895104895104895,0.5454545454545454,0.9166666666666666,0.4411764705882353,0.42857142857142855,0.2222222222222222,0.19318181818181818,0.22580645161290322,0.75,0.3,0.4714285714285714,0.4406779661016949,0.3333333333333333,0.5,1.0,0.04895104895104895,0.0,2,0,1,0,1,0,False,False,False,False,False
Q15208,STK38,Serine/threonine-protein kinase 38,STK38_HUMAN,1.054009311032003,0.0072727272727272,54190.19,0.20423892100192678,105.65052272688668,73.73574829101562,79.57610789980733,Sparse (<50%),0.20423892100192678,0.2384937238493724,0.175,0.08571428571428572,0.4230769230769231,0.19672131147540983,0.16260162601626016,0.17482517482517482,0.22727272727272727,0.3333333333333333,0.35294117647058826,0.39285714285714285,0.19607843137254902,0.21022727272727273,0.1935483870967742,0.75,0.2,0.22857142857142856,0.2711864406779661,0.16666666666666666,0.0,1.0,0.17482517482517482,0.16260162601626016,0,0,0,0,0,0,False,False,False,False,False
Q15223,NECTIN1,Nectin-1,NECT1_HUMAN,0.6444981060874854,0.0073810825587752,57158.17,0.7707129094412332,268.3460038423538,238.2875747680664,22.928709055876688,Moderate (50–<80%),0.7707129094412332,0.8200836820083682,0.7285714285714285,0.8,0.9615384615384616,0.8852459016393442,0.5609756097560976,0.7342657342657343,0.8636363636363636,1.0,0.9411764705882353,1.0,0.673202614379085,0.7670454545454546,0.8494623655913979,1.0,0.9,0.8428571428571429,0.9322033898305084,0.8333333333333334,0.5,1.0,0.7342657342657343,0.5609756097560976,9,2,7,1,4,0,False,False,True,False,False
Q15233,NONO,Non-POU domain-containing octamer-binding protein,NONO_HUMAN,2.365682166609708,0.0073810825587752,54231.54,0.4007707129094412,1003.8394749918236,86.97412109375,59.92292870905588,Sparse (<50%),0.4007707129094412,0.45188284518828453,0.35714285714285715,0.32857142857142857,0.6538461538461539,0.3442622950819672,0.3170731707317073,0.40559440559440557,0.5,0.75,0.47058823529411764,0.5,0.37254901960784315,0.4318181818181818,0.3870967741935484,0.75,0.38,0.44285714285714284,0.4745762711864407,0.16666666666666666,1.0,1.0,0.40559440559440557,0.3170731707317073,4,0,0,0,0,0,False,False,False,False,False
Q15257,PTPA,Serine/threonine-protein phosphatase 2A activator,PTPA_HUMAN,1.102589861940977,0.0072727272727272,40667.54,0.6011560693641619,192.28393801664694,131.2010726928711,39.884393063583815,Moderate (50–<80%),0.6011560693641619,0.6903765690376569,0.525,0.44285714285714284,0.9230769230769231,0.6885245901639344,0.4065040650406504,0.6783216783216783,0.6818181818181818,0.75,0.7647058823529411,0.6428571428571429,0.6209150326797386,0.6022727272727273,0.5806451612903226,0.75,0.74,0.6142857142857143,0.6440677966101694,0.5,1.0,1.0,0.6783216783216783,0.4065040650406504,7,2,1,0,1,0,False,False,False,False,False
Q15286,RAB35,Ras-related protein Rab-35,RAB35_HUMAN,0.7158662263814632,0.0072727272727272,23025.22,0.7032755298651252,148.93321052969318,124.5729827880859,29.672447013487474,Moderate (50–<80%),0.7032755298651252,0.8158995815899581,0.6071428571428571,0.5428571428571428,0.9230769230769231,0.6065573770491803,0.5772357723577236,0.8391608391608392,0.7272727272727273,0.8333333333333334,0.7941176470588235,0.7857142857142857,0.6928104575163399,0.6931818181818182,0.7150537634408602,1.0,0.6,0.6571428571428571,0.7372881355932204,0.6666666666666666,1.0,1.0,0.8391608391608392,0.5772357723577236,9,2,3,1,1,0,False,False,True,False,False
Q15293,RCN1,Reticulocalbin-1,RCN1_HUMAN,0.6423400817930238,0.0016233766233766,38889.99,1.0,1807.6511216356575,1383.307006835938,0.0,High (≥90%),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,2,9,2,9,2,True,True,True,True,True
Q15311,RALBP1,RalA-binding protein 1,RBP1_HUMAN,0.9694780470817208,0.0073810825587752,76063.42,0.08477842003853564,72.07493964108554,48.26432991027832,91.52215799614643,Sparse (<50%),0.08477842003853564,0.100418410041841,0.07142857142857142,0.07142857142857142,0.19230769230769232,0.01639344262295082,0.07317073170731707,0.06993006993006994,0.18181818181818182,0.16666666666666666,0.058823529411764705,0.21428571428571427,0.0718954248366013,0.09659090909090909,0.08064516129032258,0.25,0.02,0.14285714285714285,0.11016949152542373,0.0,0.0,1.0,0.06993006993006994,0.07317073170731707,0,0,0,0,0,0,False,False,False,False,False
Q15323,KRT31,"Keratin, type I cuticular Ha1",K1H1_HUMAN,1.608677147936638,0.0073810825587752,47237.05,0.11560693641618497,82.301601121823,45.36016845703125,88.4393063583815,Sparse (<50%),0.11560693641618497,0.08368200836820083,0.14285714285714285,0.11428571428571428,0.15384615384615385,0.09836065573770492,0.17886178861788618,0.09090909090909091,0.045454545454545456,0.16666666666666666,0.058823529411764705,0.07142857142857142,0.12418300653594772,0.10227272727272728,0.11827956989247312,0.25,0.1,0.11428571428571428,0.09322033898305085,0.08333333333333333,0.0,0.0,0.09090909090909091,0.17886178861788618,0,0,0,0,0,0,False,False,False,False,False
Q15363,TMED2,Transmembrane emp24 domain-containing protein 2,TMED2_HUMAN,1.523918172441614,0.006765899864682,22761.22,0.30828516377649323,106.94152030050755,57.83404541015625,69.17148362235068,Sparse (<50%),0.30828516377649323,0.38493723849372385,0.24285714285714285,0.18571428571428572,0.6538461538461539,0.16393442622950818,0.22764227642276422,0.2867132867132867,0.5,0.5833333333333334,0.4117647058823529,0.6785714285714286,0.3006535947712418,0.3181818181818182,0.3010752688172043,0.5,0.18,0.34285714285714286,0.4576271186440678,0.08333333333333333,1.0,1.0,0.2867132867132867,0.22764227642276422,4,0,0,0,0,0,False,False,False,False,False
Q15365,PCBP1,Poly(rC)-binding protein 1,PCBP1_HUMAN,1.503053927854697,0.0016233766233766,37497.81,0.9364161849710982,360.2861930902112,215.21590423583984,6.358381502890173,High (≥90%),0.9364161849710982,0.9456066945606695,0.9285714285714286,0.9142857142857143,1.0,1.0,0.8861788617886179,0.9230769230769231,0.9545454545454546,1.0,0.9705882352941176,1.0,0.954248366013072,0.8977272727272727,0.956989247311828,1.0,1.0,0.9428571428571428,0.9661016949152542,1.0,1.0,1.0,0.9230769230769231,0.8861788617886179,9,2,9,2,8,2,True,True,True,True,True
Q15366,PCBP2,Poly(rC)-binding protein 2,PCBP2_HUMAN,1.741281813760566,0.0072727272727272,38580.06,0.8689788053949904,294.35842528840124,176.2833709716797,13.102119460500964,High (80–<90%),0.8689788053949904,0.891213389121339,0.85,0.8285714285714286,1.0,0.9836065573770492,0.7642276422764228,0.8461538461538461,0.9545454545454546,1.0,0.9411764705882353,0.9642857142857143,0.8758169934640523,0.8465909090909091,0.8817204301075269,1.0,0.98,0.9142857142857143,0.9152542372881356,1.0,1.0,1.0,0.8461538461538461,0.7642276422764228,9,2,8,2,6,0,True,False,True,False,True
Q15369,ELOC,Elongin-C,ELOC_HUMAN,0.8190347593660743,0.0073810825587752,12473.16,0.28516377649325625,176.14160955274428,140.24007415771484,71.48362235067437,Sparse (<50%),0.28516377649325625,0.2719665271966527,0.29642857142857143,0.18571428571428572,0.9230769230769231,0.3770491803278688,0.18699186991869918,0.25874125874125875,0.36363636363636365,0.3333333333333333,0.20588235294117646,0.32142857142857145,0.2875816993464052,0.25,0.3172043010752688,0.25,0.44,0.45714285714285713,0.2542372881355932,0.16666666666666666,0.5,1.0,0.25874125874125875,0.18699186991869918,1,0,1,0,1,0,False,False,False,False,False
Q15370,ELOB,Elongin-B,ELOB_HUMAN,1.033487895647371,0.0073810825587752,13132.81,0.16570327552986513,155.41013187585875,109.82601165771484,83.42967244701349,Sparse (<50%),0.16570327552986513,0.1799163179916318,0.15357142857142858,0.08571428571428572,0.46153846153846156,0.26229508196721313,0.07317073170731707,0.11888111888111888,0.3181818181818182,0.3333333333333333,0.20588235294117646,0.2857142857142857,0.16993464052287582,0.16477272727272727,0.15591397849462366,0.5,0.28,0.2,0.2288135593220339,0.25,0.5,1.0,0.11888111888111888,0.07317073170731707,0,0,0,0,0,0,False,False,False,False,False
Q15382,RHEB,GTP-binding protein Rheb,RHEB_HUMAN,1.26339119422354,0.0058910162002945,20497.48,0.3699421965317919,150.32794466863075,88.66812133789062,63.005780346820806,Sparse (<50%),0.3699421965317919,0.497907949790795,0.26071428571428573,0.14285714285714285,0.5769230769230769,0.21311475409836064,0.2845528455284553,0.45454545454545453,0.5,0.5,0.5,0.7142857142857143,0.39869281045751637,0.35795454545454547,0.3602150537634409,0.25,0.22,0.2857142857142857,0.4830508474576271,0.16666666666666666,0.5,1.0,0.45454545454545453,0.2845528455284553,5,0,0,0,0,0,False,False,False,False,False
Q15386,UBE3C,Ubiquitin-protein ligase E3C,UBE3C_HUMAN,0.8618550580828745,0.0073810825587752,123922.63,0.15606936416184972,57.07073403582161,44.13322830200195,84.39306358381504,Sparse (<50%),0.15606936416184972,0.16317991631799164,0.15,0.07142857142857142,0.38461538461538464,0.09836065573770492,0.17073170731707318,0.14685314685314685,0.13636363636363635,0.0,0.17647058823529413,0.32142857142857145,0.1568627450980392,0.20454545454545456,0.11290322580645161,0.0,0.12,0.21428571428571427,0.1440677966101695,0.0,0.0,1.0,0.14685314685314685,0.17073170731707318,0,0,0,0,0,0,False,False,False,False,False
Q15389,ANGPT1,Angiopoietin-1,ANGP1_HUMAN,1.283640068489092,0.0040983606557377,57512.92,0.9132947976878613,331.22745974456205,200.62526702880865,8.670520231213873,High (≥90%),0.9132947976878613,0.9539748953974896,0.8785714285714286,0.9428571428571428,1.0,0.8688524590163934,0.8211382113821138,0.9230769230769231,1.0,1.0,1.0,1.0,0.8627450980392157,0.9261363636363636,0.9408602150537635,1.0,0.86,0.9571428571428572,0.9915254237288136,0.9166666666666666,1.0,1.0,0.9230769230769231,0.8211382113821138,9,2,9,2,7,1,True,True,True,True,True
Q15393,SF3B3,Splicing factor 3B subunit 3,SF3B3_HUMAN,1.3084758074695,0.0073810825587752,135577.36,0.13102119460500963,121.93852820115931,79.63906860351562,86.89788053949904,Sparse (<50%),0.13102119460500963,0.1297071129707113,0.13214285714285715,0.14285714285714285,0.38461538461538464,0.08196721311475409,0.0975609756097561,0.13986013986013987,0.0,0.25,0.058823529411764705,0.21428571428571427,0.11764705882352941,0.125,0.13978494623655913,0.5,0.08,0.2,0.11864406779661017,0.08333333333333333,1.0,1.0,0.13986013986013987,0.0975609756097561,0,0,0,0,0,0,False,False,False,False,False
Q15404,RSU1,Ras suppressor protein 1,RSU1_HUMAN,2.180517344348128,0.0040983606557377,31540.29,0.9980732177263969,1793.4490106869848,719.6604614257812,0.1926782273603083,High (≥90%),0.9980732177263969,1.0,0.9964285714285714,1.0,1.0,1.0,0.991869918699187,1.0,1.0,1.0,1.0,1.0,1.0,0.9943181818181818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.991869918699187,9,2,9,2,9,2,True,True,True,True,True
Q15417,CNN3,Calponin-3,CNN3_HUMAN,2.477574129402114,0.0072727272727272,36413.7,0.6589595375722543,481.97097300367744,177.7959136962891,34.104046242774565,Moderate (50–<80%),0.6589595375722543,0.6736401673640168,0.6464285714285715,0.4857142857142857,1.0,0.6557377049180327,0.6585365853658537,0.6013986013986014,0.5909090909090909,1.0,0.7941176470588235,0.8214285714285714,0.6666666666666666,0.6534090909090909,0.6559139784946236,0.75,0.7,0.7285714285714285,0.6779661016949152,0.5,1.0,1.0,0.6013986013986014,0.6585365853658537,8,2,3,0,2,0,False,False,False,False,False
Q15418,RPS6KA1,Ribosomal protein S6 kinase alpha-1,KS6A1_HUMAN,0.8053603566382338,0.0073810825587752,82722.99,0.11175337186897881,30.113024645838244,27.903888702392578,88.82466281310212,Sparse (<50%),0.11175337186897881,0.100418410041841,0.12142857142857143,0.05714285714285714,0.46153846153846156,0.09836065573770492,0.0975609756097561,0.055944055944055944,0.045454545454545456,0.16666666666666666,0.20588235294117646,0.21428571428571427,0.13071895424836602,0.14772727272727273,0.05913978494623656,0.25,0.12,0.22857142857142856,0.1271186440677966,0.0,0.0,1.0,0.055944055944055944,0.0975609756097561,0,0,0,0,0,0,False,False,False,False,False
