PG.ProteinGroups,PG.Genes,PG.ProteinDescriptions,PG.ProteinNames,PG.CV,PG.Qvalue,PG.MolecularWeight,control_detected_samples,control_detection_rate,low_detected_samples,low_detection_rate,high_detected_samples,high_detection_rate
P84077,ARF1,ADP-ribosylation factor 1,ARF1_HUMAN,1.118883781452721,0.0016233766233766,20696.76,153,1.0,186,1.0,176,1.0
P84095,RHOG,Rho-related GTP-binding protein RhoG,RHOG_HUMAN,0.7587119308462855,0.0072727272727272,21308.5,153,1.0,180,0.967741935483871,164,0.9318181818181818
P98066,TNFAIP6,Tumor necrosis factor-inducible gene 6 protein,TSG6_HUMAN,0.6721876107122396,0.0040983606557377,31203.33,108,0.7058823529411765,152,0.8172043010752689,126,0.7159090909090909
P98095,FBLN2,Fibulin-2,FBLN2_HUMAN,0.572101058692006,0.0016233766233766,126572.71,153,1.0,186,1.0,175,0.9943181818181818
P98160,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,PGBM_HUMAN,0.51612577349519,0.0016233766233766,468829.98,153,1.0,186,1.0,176,1.0
P98161,PKD1,Polycystin-1,PKD1_HUMAN,0.6136357692395105,0.0065597667638483,462529.27,136,0.8888888888888888,153,0.8225806451612904,147,0.8352272727272727
P98164,LRP2,Low-density lipoprotein receptor-related protein 2,LRP2_HUMAN,1.06176210797789,0.0073810825587752,521957.58,133,0.869281045751634,164,0.8817204301075269,137,0.7784090909090909
Q00013,MPP1,55 kDa erythrocyte membrane protein,EM55_HUMAN,0.9925967952770468,0.0016233766233766,52296.47,152,0.9934640522875817,182,0.978494623655914,171,0.9715909090909091
Q00610,CLTC,Clathrin heavy chain 1,CLH1_HUMAN,1.747593951648646,0.0030581039755351,191614.63,153,1.0,186,1.0,176,1.0
Q00839,HNRNPU,Heterogeneous nuclear ribonucleoprotein U,HNRPU_HUMAN,1.015120009761354,0.0058910162002945,90584.43,144,0.9411764705882353,182,0.978494623655914,163,0.9261363636363636
Q01082,SPTBN1,"Spectrin beta chain, non-erythrocytic 1",SPTB2_HUMAN,1.358632922429088,0.0040983606557377,274609.22,147,0.9607843137254902,176,0.946236559139785,165,0.9375
Q01469,FABP5,Fatty acid-binding protein 5,FABP5_HUMAN,0.8461284721898781,0.0040983606557377,15164.43,153,1.0,182,0.978494623655914,173,0.9829545454545454
Q01518,CAP1,Adenylyl cyclase-associated protein 1,CAP1_HUMAN,1.389712730297547,0.0040983606557377,51901.46,153,1.0,186,1.0,176,1.0
Q01546,KRT76,"Keratin, type II cytoskeletal 2 oral",K22O_HUMAN,1.31737964069211,0.0073810825587752,65840.73,126,0.8235294117647058,153,0.8225806451612904,143,0.8125
Q01813,PFKP,"ATP-dependent 6-phosphofructokinase, platelet type",PFKAP_HUMAN,1.933497088036383,0.0072727272727272,85596.06,114,0.7450980392156863,136,0.7311827956989247,125,0.7102272727272727
Q01973,ROR1,Inactive tyrosine-protein kinase transmembrane receptor ROR1,ROR1_HUMAN,1.011532676261797,0.006765899864682,104282.61,119,0.7777777777777778,154,0.8279569892473119,144,0.8181818181818182
Q02413,DSG1,Desmoglein-1,DSG1_HUMAN,1.195724021194058,0.0016233766233766,113747.59,153,1.0,185,0.9946236559139785,174,0.9886363636363636
Q02487,DSC2,Desmocollin-2,DSC2_HUMAN,0.6674847171162662,0.0040983606557377,99961.68,131,0.8562091503267973,173,0.9301075268817204,151,0.8579545454545454
Q02817,MUC2,Mucin-2,MUC2_HUMAN,0.9967107915563737,0.0016233766233766,550849.99,134,0.8758169934640523,170,0.9139784946236559,146,0.8295454545454546
Q02818,NUCB1,Nucleobindin-1,NUCB1_HUMAN,0.6313128767981361,0.0040983606557377,53879.3,153,1.0,186,1.0,176,1.0
Q02952,AKAP12,A-kinase anchor protein 12,AKA12_HUMAN,0.5605599502178841,0.0016233766233766,191481.78,153,1.0,186,1.0,176,1.0
Q02985,CFHR3,Complement factor H-related protein 3,FHR3_HUMAN,0.898148489486524,0.0072727272727272,37323.25,151,0.9869281045751634,184,0.989247311827957,175,0.9943181818181818
Q03167,TGFBR3,Transforming growth factor beta receptor type 3,TGBR3_HUMAN,0.6680215057524921,0.0016233766233766,93499.36,150,0.9803921568627451,184,0.989247311827957,170,0.9659090909090909
Q04637,EIF4G1,Eukaryotic translation initiation factor 4 gamma 1,IF4G1_HUMAN,0.9382236813252972,0.0073810825587752,175491.02,122,0.7973856209150327,152,0.8172043010752689,136,0.7727272727272727
Q04695,KRT17,"Keratin, type I cytoskeletal 17",K1C17_HUMAN,1.782629179461243,0.0040983606557377,48105.66,152,0.9934640522875817,181,0.9731182795698925,169,0.9602272727272727
Q04721,NOTCH2,Neurogenic locus notch homolog protein 2,NOTC2_HUMAN,0.5937755007362852,0.0016233766233766,265404.78,121,0.7908496732026143,162,0.8709677419354839,140,0.7954545454545454
Q04756,HGFAC,Hepatocyte growth factor activator serine protease,HGFA_HUMAN,0.6579364331079207,0.0016233766233766,70681.83,153,1.0,186,1.0,176,1.0
Q04760,GLO1,Lactoylglutathione lyase,LGUL_HUMAN,0.9230891974068572,0.0055467511885895,20777.71,141,0.9215686274509803,168,0.9032258064516129,160,0.9090909090909091
Q04917,YWHAH,14-3-3 protein eta,1433F_HUMAN,2.114159022475936,0.0055467511885895,28218.72,145,0.9477124183006536,176,0.946236559139785,160,0.9090909090909091
Q05682,CALD1,Caldesmon,CALD1_HUMAN,2.445218736340989,0.0058910162002945,93231.08,134,0.8758169934640523,168,0.9032258064516129,153,0.8693181818181818
Q05707,COL14A1,Collagen alpha-1(XIV) chain,COEA1_HUMAN,0.6350689654900213,0.0016233766233766,193515.47,152,0.9934640522875817,185,0.9946236559139785,175,0.9943181818181818
Q06033,ITIH3,Inter-alpha-trypsin inhibitor heavy chain H3,ITIH3_HUMAN,0.4739812309741577,0.0016233766233766,99849.23,153,1.0,186,1.0,176,1.0
Q06323,PSME1,Proteasome activator complex subunit 1,PSME1_HUMAN,0.8654442342303847,0.0016233766233766,28723.09,153,1.0,186,1.0,175,0.9943181818181818
Q06481,APLP2,Amyloid beta precursor like protein 2,APLP2_HUMAN,1.528307727061218,0.0016233766233766,86955.77,152,0.9934640522875817,186,1.0,176,1.0
Q06828,FMOD,Fibromodulin,FMOD_HUMAN,0.4575899079897627,0.0040983606557377,43178.79,153,1.0,186,1.0,176,1.0
Q06830,PRDX1,Peroxiredoxin-1,PRDX1_HUMAN,0.9999320200471734,0.0016233766233766,22110.35,153,1.0,186,1.0,176,1.0
Q07020,RPL18,Large ribosomal subunit protein eL18,RL18_HUMAN,1.53925212174679,0.0016233766233766,21634.48,112,0.7320261437908496,147,0.7903225806451613,125,0.7102272727272727
Q07507,DPT,Dermatopontin,DERM_HUMAN,0.6243106878240863,0.0072727272727272,24004.83,153,1.0,186,1.0,176,1.0
Q07954,LRP1,Prolow-density lipoprotein receptor-related protein 1,LRP1_HUMAN,0.9920801899282858,0.0016233766233766,504606.32,153,1.0,186,1.0,176,1.0
Q07960,ARHGAP1,Rho GTPase-activating protein 1,RHG01_HUMAN,1.430665089636658,0.0040983606557377,50435.75,153,1.0,181,0.9731182795698925,171,0.9715909090909091
Q08174,PCDH1,Protocadherin-1,PCDH1_HUMAN,0.6559571718591384,0.0040983606557377,114743.41,153,1.0,186,1.0,176,1.0
Q08188,TGM3,Protein-glutamine gamma-glutamyltransferase E,TGM3_HUMAN,1.048488221685813,0.0016233766233766,76631.83,148,0.9673202614379085,178,0.956989247311828,167,0.9488636363636364
Q08378,GOLGA3,Golgin subfamily A member 3,GOGA3_HUMAN,0.5432261127932461,0.0073810825587752,167354.64,129,0.8431372549019608,159,0.8548387096774194,154,0.875
Q08380,LGALS3BP,Galectin-3-binding protein,LG3BP_HUMAN,0.5294064637645186,0.0040983606557377,65331,153,1.0,186,1.0,176,1.0
Q08431,MFGE8,Lactadherin,MFGM_HUMAN,0.7031407825259227,0.0073810825587752,43104.95,118,0.7712418300653595,145,0.7795698924731183,128,0.7272727272727273
Q08495,DMTN,Dematin,DEMA_HUMAN,1.062838140636026,0.0040983606557377,45514.39,151,0.9869281045751634,175,0.9408602150537635,160,0.9090909090909091
Q08554,DSC1,Desmocollin-1,DSC1_HUMAN,0.9431600680839058,0.0016233766233766,99986.83,153,1.0,186,1.0,175,0.9943181818181818
Q08629,SPOCK1,Testican-1,TICN1_HUMAN,0.490359146509974,0.0058910162002945,49124.25,131,0.8562091503267973,160,0.8602150537634409,139,0.7897727272727273
Q08722,CD47,Leukocyte surface antigen CD47,CD47_HUMAN,1.03312590891625,0.0040983606557377,35213.64,133,0.869281045751634,150,0.8064516129032258,139,0.7897727272727273
Q08830,FGL1,Fibrinogen-like protein 1,FGL1_HUMAN,0.591286445105513,0.0016233766233766,36379.49,153,1.0,186,1.0,176,1.0
Q09327,MGAT3,"Beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase",MGAT3_HUMAN,0.6580949779275943,0.0040983606557377,61312.94,145,0.9477124183006536,176,0.946236559139785,155,0.8806818181818182
Q09328,MGAT5,"Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A",MGT5A_HUMAN,0.4327770377308195,0.0016233766233766,84542.62,153,1.0,186,1.0,176,1.0
Q09666,AHNAK,Neuroblast differentiation-associated protein AHNAK,AHNK_HUMAN,0.5555540616436321,0.0016233766233766,629101.22,153,1.0,186,1.0,176,1.0
Q0VD83,APOBR,Apolipoprotein B receptor,APOBR_HUMAN,0.5969670369503619,0.0016233766233766,115633.85,153,1.0,186,1.0,176,1.0
Q10469,MGAT2,"Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",MGAT2_HUMAN,1.302764840164993,0.0073810825587752,51550.27,144,0.9411764705882353,176,0.946236559139785,167,0.9488636363636364
Q10471,GALNT2,Polypeptide N-acetylgalactosaminyltransferase 2,GALT2_HUMAN,0.5589490108366459,0.0040983606557377,64732.76,153,1.0,186,1.0,175,0.9943181818181818
Q10472,GALNT1,Polypeptide N-acetylgalactosaminyltransferase 1,GALT1_HUMAN,0.4792071775125097,0.0016233766233766,64218.95,153,1.0,185,0.9946236559139785,176,1.0
Q10589,BST2,Bone marrow stromal antigen 2,BST2_HUMAN,2.127593303417799,0.0072727272727272,19768.91,130,0.8496732026143791,166,0.8924731182795699,148,0.8409090909090909
Q11201,ST3GAL1,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1",SIA4A_HUMAN,0.5777209335865093,0.0040983606557377,39075.03,123,0.803921568627451,163,0.8763440860215054,140,0.7954545454545454
Q12797,ASPH,Aspartyl/asparaginyl beta-hydroxylase,ASPH_HUMAN,0.5219661628436572,0.0016233766233766,85862.6,153,1.0,186,1.0,176,1.0
Q12805,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,FBLN3_HUMAN,0.7208664263258747,0.0040983606557377,54640.54,153,1.0,186,1.0,176,1.0
Q12841,FSTL1,Follistatin-related protein 1,FSTL1_HUMAN,1.162903122604017,0.0040983606557377,34985.51,152,0.9934640522875817,184,0.989247311827957,174,0.9886363636363636
Q12907,LMAN2,Vesicular integral-membrane protein VIP36,LMAN2_HUMAN,0.5113142635160224,0.0016233766233766,40228.66,151,0.9869281045751634,184,0.989247311827957,175,0.9943181818181818
Q12913,PTPRJ,Receptor-type tyrosine-protein phosphatase eta,PTPRJ_HUMAN,0.557565877082716,0.0016233766233766,145941.49,153,1.0,186,1.0,176,1.0
Q13093,PLA2G7,Platelet-activating factor acetylhydrolase,PAFA_HUMAN,0.933079540481833,0.0072727272727272,50077.42,121,0.7908496732026143,139,0.7473118279569892,146,0.8295454545454546
Q13103,SPP2,Secreted phosphoprotein 24,SPP24_HUMAN,0.5088869573790589,0.0040983606557377,24337.65,153,1.0,186,1.0,176,1.0
Q13177,PAK2,Serine/threonine-protein kinase PAK 2,PAK2_HUMAN,0.9720800770210456,0.0016233766233766,58042.6,140,0.9150326797385621,173,0.9301075268817204,156,0.8863636363636364
Q13200,PSMD2,26S proteasome non-ATPase regulatory subunit 2,PSMD2_HUMAN,0.7125364407493948,0.0016233766233766,100199.69,147,0.9607843137254902,171,0.9193548387096774,159,0.9034090909090909
Q13201,MMRN1,Multimerin-1,MMRN1_HUMAN,1.376506115173914,0.0016233766233766,138110.14,153,1.0,186,1.0,176,1.0
Q13214,SEMA3B,Semaphorin-3B,SEM3B_HUMAN,0.7401496306984348,0.0058910162002945,83121.62,141,0.9215686274509803,171,0.9193548387096774,150,0.8522727272727273
Q13217,DNAJC3,DnaJ homolog subfamily C member 3,DNJC3_HUMAN,0.6732618228279238,0.0016233766233766,57580.14,153,1.0,186,1.0,175,0.9943181818181818
Q13228,SELENBP1,Methanethiol oxidase,SBP1_HUMAN,2.084694442653926,0.0040983606557377,52390.97,148,0.9673202614379085,182,0.978494623655914,169,0.9602272727272727
Q13247,SRSF6,Serine/arginine-rich splicing factor 6,SRSF6_HUMAN,0.4958149811205746,0.0073810825587752,39586.8,113,0.738562091503268,143,0.7688172043010753,128,0.7272727272727273
Q13316,DMP1,Dentin matrix acidic phosphoprotein 1,DMP1_HUMAN,0.5329064156094964,0.0016233766233766,55782.41,149,0.9738562091503268,177,0.9516129032258065,166,0.9431818181818182
Q13404,UBE2V1,Ubiquitin-conjugating enzyme E2 variant 1,UB2V1_HUMAN,1.272072935808654,0.0040983606557377,16494.95,109,0.7124183006535948,136,0.7311827956989247,128,0.7272727272727273
Q13418,ILK,Scaffold protein ILK,ILK_HUMAN,1.832539256319192,0.0016233766233766,51419.19,153,1.0,186,1.0,176,1.0
Q13421,MSLN,Mesothelin,MSLN_HUMAN,0.7096286606160915,0.0040983606557377,68985.66,115,0.7516339869281046,165,0.8870967741935484,142,0.8068181818181818
Q13442,PDAP1,28 kDa heat- and acid-stable phosphoprotein,HAP28_HUMAN,0.7998558033011284,0.0055467511885895,20630.01,123,0.803921568627451,159,0.8548387096774194,134,0.7613636363636364
Q13444,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,ADA15_HUMAN,0.6450752369125937,0.0055467511885895,92959.23,135,0.8823529411764706,171,0.9193548387096774,156,0.8863636363636364
Q13477,MADCAM1,Mucosal addressin cell adhesion molecule 1,MADCA_HUMAN,0.5302438305801428,0.0016233766233766,40155.27,153,1.0,186,1.0,176,1.0
Q13526,PIN1,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1,PIN1_HUMAN,1.12817656013741,0.0055467511885895,18243.27,127,0.8300653594771242,152,0.8172043010752689,135,0.7670454545454546
Q13576,IQGAP2,Ras GTPase-activating-like protein IQGAP2,IQGA2_HUMAN,1.064479604298106,0.0016233766233766,180577.87,152,0.9934640522875817,184,0.989247311827957,174,0.9886363636363636
Q13609,DNASE1L3,Deoxyribonuclease gamma,DNSL3_HUMAN,0.7046053745421708,0.0016233766233766,35503.86,147,0.9607843137254902,182,0.978494623655914,169,0.9602272727272727
Q13630,GFUS,GDP-L-fucose synthase,FCL_HUMAN,0.7853374365317624,0.0073810825587752,35892.66,137,0.8954248366013072,167,0.8978494623655914,139,0.7897727272727273
Q13642,FHL1,Four and a half LIM domains protein 1,FHL1_HUMAN,1.925191703540517,0.0072727272727272,36263.02,136,0.8888888888888888,174,0.9354838709677419,162,0.9204545454545454
Q13740,ALCAM,CD166 antigen,CD166_HUMAN,0.603572840695579,0.0016233766233766,65102.28,153,1.0,186,1.0,176,1.0
Q13790,APOF,Apolipoprotein F,APOF_HUMAN,0.4562094210452629,0.0016233766233766,35399.49,153,1.0,186,1.0,176,1.0
Q13822,ENPP2,Autotaxin,ENPP2_HUMAN,0.8669211584301612,0.0058910162002945,98993.58,119,0.7777777777777778,161,0.8655913978494624,141,0.8011363636363636
Q13867,BLMH,Bleomycin hydrolase,BLMH_HUMAN,0.8266320718793088,0.0058910162002945,52562.23,148,0.9673202614379085,181,0.9731182795698925,169,0.9602272727272727
Q13885,TUBB2A,Tubulin beta-2A chain,TBB2A_HUMAN,0.9091604473105954,0.0073810825587752,49906.97,153,1.0,184,0.989247311827957,173,0.9829545454545454
Q14019,COTL1,Coactosin-like protein,COTL1_HUMAN,2.499183925451895,0.0058910162002945,15944.98,139,0.9084967320261438,172,0.9247311827956989,162,0.9204545454545454
Q14112,NID2,Nidogen-2,NID2_HUMAN,1.169451057308048,0.0016233766233766,151253.79,153,1.0,186,1.0,176,1.0
Q14118,DAG1,Dystroglycan 1,DAG1_HUMAN,0.5869893555014266,0.0040983606557377,97441.49,153,1.0,186,1.0,176,1.0
Q14126,DSG2,Desmoglein-2,DSG2_HUMAN,0.5875473456361886,0.0040983606557377,122293.92,153,1.0,186,1.0,176,1.0
Q14203,DCTN1,Dynactin subunit 1,DCTN1_HUMAN,0.8421669114122585,0.006765899864682,141694.85,146,0.954248366013072,185,0.9946236559139785,172,0.9772727272727273
Q14204,DYNC1H1,Cytoplasmic dynein 1 heavy chain 1,DYHC1_HUMAN,1.467175164811199,0.0040983606557377,532407.71,135,0.8823529411764706,159,0.8548387096774194,144,0.8181818181818182
Q14213,EBI3,Interleukin-27 subunit beta,IL27B_HUMAN,0.5509796584282712,0.0065597667638483,25396.35,125,0.8169934640522876,154,0.8279569892473119,134,0.7613636363636364
Q14242,SELPLG,P-selectin glycoprotein ligand 1,SELPL_HUMAN,0.513345319623386,0.0072727272727272,43201.45,153,1.0,186,1.0,176,1.0
Q14247,CTTN,Src substrate cortactin,SRC8_HUMAN,1.762336264259033,0.0016233766233766,61586.13,135,0.8823529411764706,163,0.8763440860215054,152,0.8636363636363636
Q14254,FLOT2,Flotillin-2,FLOT2_HUMAN,0.902653085895961,0.0040983606557377,47064.16,150,0.9803921568627451,185,0.9946236559139785,172,0.9772727272727273
Q14344,GNA13,Guanine nucleotide-binding protein subunit alpha-13,GNA13_HUMAN,2.624959124599662,0.0040983606557377,44049.57,127,0.8300653594771242,154,0.8279569892473119,140,0.7954545454545454
Q14393,GAS6,Growth arrest-specific protein 6,GAS6_HUMAN,0.9258449548148048,0.0016233766233766,74925.26,153,1.0,186,1.0,174,0.9886363636363636
Q14515,SPARCL1,SPARC-like protein 1,SPRL1_HUMAN,0.4989663635546155,0.0040983606557377,75207.74,153,1.0,186,1.0,176,1.0
Q14517,FAT1,Protocadherin Fat 1,FAT1_HUMAN,0.6624154052603392,0.0016233766233766,506272.75,153,1.0,186,1.0,176,1.0
Q14520,HABP2,Factor VII-activating protease,HABP2_HUMAN,0.5660170417390809,0.0040983606557377,62671.7,153,1.0,186,1.0,176,1.0
Q14554,PDIA5,Protein disulfide-isomerase A5,PDIA5_HUMAN,1.532005111134528,0.0040983606557377,59594.41,136,0.8888888888888888,171,0.9193548387096774,156,0.8863636363636364
Q14574,DSC3,Desmocollin-3,DSC3_HUMAN,0.7979369387043539,0.0040983606557377,99968.98,153,1.0,186,1.0,176,1.0
Q14624,ITIH4,Inter-alpha-trypsin inhibitor heavy chain H4,ITIH4_HUMAN,0.7252540652654986,0.0016233766233766,103357.42,153,1.0,186,1.0,176,1.0
Q14644,RASA3,Ras GTPase-activating protein 3,RASA3_HUMAN,1.385614614571562,0.0072727272727272,95698.85,135,0.8823529411764706,165,0.8870967741935484,141,0.8011363636363636
Q14684,RRP1B,Ribosomal RNA processing protein 1 homolog B,RRP1B_HUMAN,0.6347759710780758,0.0073810825587752,84427.52,143,0.934640522875817,177,0.9516129032258065,168,0.9545454545454546
Q14696,MESD,LRP chaperone MESD,MESD_HUMAN,0.9792880544100302,0.0073810825587752,26076.63,123,0.803921568627451,141,0.7580645161290323,129,0.7329545454545454
Q14697,GANAB,Neutral alpha-glucosidase AB,GANAB_HUMAN,0.6478417775517125,0.0016233766233766,106873.98,153,1.0,186,1.0,176,1.0
Q14764,MVP,Major vault protein,MVP_HUMAN,1.142434124790885,0.0040983606557377,99326.89,125,0.8169934640522876,152,0.8172043010752689,135,0.7670454545454546
Q14766,LTBP1,Latent-transforming growth factor beta-binding protein 1,LTBP1_HUMAN,1.49418694555834,0.0016233766233766,186796.1,153,1.0,186,1.0,176,1.0
Q14767,LTBP2,Latent-transforming growth factor beta-binding protein 2,LTBP2_HUMAN,0.6740970949983823,0.0016233766233766,195051.51,153,1.0,186,1.0,175,0.9943181818181818
Q14847,LASP1,LIM and SH3 domain protein 1,LASP1_HUMAN,1.195415388095195,0.0040983606557377,29717.16,153,1.0,186,1.0,175,0.9943181818181818
Q14956,GPNMB,Transmembrane glycoprotein NMB,GPNMB_HUMAN,0.8589775843867791,0.0072727272727272,63922.54,152,0.9934640522875817,177,0.9516129032258065,164,0.9318181818181818
Q14974,KPNB1,Importin subunit beta-1,IMB1_HUMAN,1.165847679119209,0.0040983606557377,97170.18,149,0.9738562091503268,180,0.967741935483871,166,0.9431818181818182
Q14C86,GAPVD1,GTPase-activating protein and VPS9 domain-containing protein 1,GAPD1_HUMAN,1.034577405885574,0.0016233766233766,164979.86,141,0.9215686274509803,172,0.9247311827956989,162,0.9204545454545454
Q15063,POSTN,Periostin,POSTN_HUMAN,0.8625340819636945,0.0016233766233766,93313.94,153,1.0,186,1.0,176,1.0
Q15084,PDIA6,Protein disulfide-isomerase A6,PDIA6_HUMAN,2.526624396377941,0.0040983606557377,48121.32,147,0.9607843137254902,181,0.9731182795698925,164,0.9318181818181818
Q15113,PCOLCE,Procollagen C-endopeptidase enhancer 1,PCOC1_HUMAN,0.568528152528927,0.0048740861088545,47972.49,153,1.0,186,1.0,176,1.0
Q15149,PLEC,Plectin,PLEC_HUMAN,1.220595686755348,0.0040983606557377,531790.72,151,0.9869281045751634,184,0.989247311827957,171,0.9715909090909091
Q15166,PON3,Serum paraoxonase/lactonase 3,PON3_HUMAN,0.4347420255554924,0.0040983606557377,39607.48,153,1.0,186,1.0,176,1.0
Q15185,PTGES3,Prostaglandin E synthase 3,TEBP_HUMAN,0.6773162218685891,0.0073810825587752,18697.38,139,0.9084967320261438,163,0.8763440860215054,149,0.8465909090909091
Q15293,RCN1,Reticulocalbin-1,RCN1_HUMAN,0.6423400817930238,0.0016233766233766,38889.99,153,1.0,186,1.0,176,1.0
Q15365,PCBP1,Poly(rC)-binding protein 1,PCBP1_HUMAN,1.503053927854697,0.0016233766233766,37497.81,146,0.954248366013072,178,0.956989247311828,158,0.8977272727272727
Q15366,PCBP2,Poly(rC)-binding protein 2,PCBP2_HUMAN,1.741281813760566,0.0072727272727272,38580.06,134,0.8758169934640523,164,0.8817204301075269,149,0.8465909090909091
Q15389,ANGPT1,Angiopoietin-1,ANGP1_HUMAN,1.283640068489092,0.0040983606557377,57512.92,132,0.8627450980392157,175,0.9408602150537635,163,0.9261363636363636
Q15404,RSU1,Ras suppressor protein 1,RSU1_HUMAN,2.180517344348128,0.0040983606557377,31540.29,153,1.0,186,1.0,175,0.9943181818181818
Q15435,PPP1R7,Protein phosphatase 1 regulatory subunit 7,PP1R7_HUMAN,0.8320084708057722,0.0058910162002945,41564.2,132,0.8627450980392157,153,0.8225806451612904,143,0.8125
