PG.ProteinGroups,PG.Genes,PG.ProteinDescriptions,PG.ProteinNames,PG.CV,PG.Qvalue,PG.MolecularWeight,detected_samples,missing_pct,median_positive_abundance
P84077,ARF1,ADP-ribosylation factor 1,ARF1_HUMAN,1.118883781452721,0.0016233766233766,20696.76,519,0.0,1106.789428710938
P84085,ARF5,ADP-ribosylation factor 5,ARF5_HUMAN,1.35160280084121,0.0072727272727272,20529.65,239,53.94990366088632,73.90013122558594
P84095,RHOG,Rho-related GTP-binding protein RhoG,RHOG_HUMAN,0.7587119308462855,0.0072727272727272,21308.5,501,3.4682080924855487,222.6050109863281
P84098,RPL19,Large ribosomal subunit protein eL19,RL19_HUMAN,0.9084292300025476,0.0073810825587752,23465.96,101,80.53949903660886,153.4266510009766
P84103,SRSF3,Serine/arginine-rich splicing factor 3,SRSF3_HUMAN,1.046817225500067,0.0016233766233766,19329.59,349,32.75529865125241,208.9809265136719
P98066,TNFAIP6,Tumor necrosis factor-inducible gene 6 protein,TSG6_HUMAN,0.6721876107122396,0.0040983606557377,31203.33,390,24.85549132947977,236.70787048339844
P98082,DAB2,Disabled homolog 2,DAB2_HUMAN,1.017358193402228,0.0073810825587752,82447.86,126,75.72254335260115,48.15386199951172
P98088,MUC5AC,Mucin-5AC,MUC5A_HUMAN,1.58091446715013,0.0073810825587752,585569.77,109,78.9980732177264,98.56604766845705
P98095,FBLN2,Fibulin-2,FBLN2_HUMAN,0.572101058692006,0.0016233766233766,126572.71,518,0.1926782273603083,479.1639099121094
P98160,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,PGBM_HUMAN,0.51612577349519,0.0016233766233766,468829.98,519,0.0,4218.830078125
P98161,PKD1,Polycystin-1,PKD1_HUMAN,0.6136357692395105,0.0065597667638483,462529.27,440,15.221579961464354,116.2126121520996
P98164,LRP2,Low-density lipoprotein receptor-related protein 2,LRP2_HUMAN,1.06176210797789,0.0073810825587752,521957.58,438,15.606936416184972,1022.855194091797
P98171,ARHGAP4,Rho GTPase-activating protein 4,RHG04_HUMAN,1.35921526876518,0.0073810825587752,105025.58,128,75.33718689788054,98.75164413452148
P98172,EFNB1,Ephrin-B1,EFNB1_HUMAN,0.9032375147552512,0.0073810825587752,38006.59,359,30.828516377649322,96.51016235351562
P98179,RBM3,RNA-binding protein 3,RBM3_HUMAN,0.878419853239215,0.0073810825587752,17170.37,210,59.53757225433526,212.11775970458984
P98194,ATP2C1,Calcium-transporting ATPase type 2C member 1,AT2C1_HUMAN,1.445535424180318,0.0073810825587752,100577.28,121,76.6859344894027,61.6755485534668
P99999,CYCS,Cytochrome c,CYC_HUMAN,1.763321508102467,0.0073810825587752,11748.72,290,44.1233140655106,86.8860969543457
Q00013,MPP1,55 kDa erythrocyte membrane protein,EM55_HUMAN,0.9925967952770468,0.0016233766233766,52296.47,509,1.9267822736030826,439.2859497070313
Q00059,TFAM,"Transcription factor A, mitochondrial",TFAM_HUMAN,1.875552289275838,0.0073810825587752,29096.62,45,91.32947976878613,86.257568359375
Q00169,PITPNA,Phosphatidylinositol transfer protein alpha isoform,PIPNA_HUMAN,0.7059283483690231,0.0073810825587752,31806.32,160,69.17148362235068,79.04339981079102
Q00325,SLC25A3,Solute carrier family 25 member 3,S25A3_HUMAN,1.680088758368356,0.006765899864682,40094.86,252,51.445086705202314,125.9583168029785
Q00341,HDLBP,Vigilin,VIGLN_HUMAN,2.159902588458542,0.0073810825587752,141439.64,76,85.35645472061657,88.8840103149414
Q00577,PURA,Transcriptional activator protein Pur-alpha,PURA_HUMAN,0.8663486474141836,0.006765899864682,34910.75,223,57.03275529865125,120.6986083984375
Q00610,CLTC,Clathrin heavy chain 1,CLH1_HUMAN,1.747593951648646,0.0030581039755351,191614.63,519,0.0,532.8623046875
Q00688,FKBP3,Peptidyl-prolyl cis-trans isomerase FKBP3,FKBP3_HUMAN,1.001986297670149,0.0016233766233766,25176.83,333,35.83815028901734,200.8985900878907
Q00722,PLCB2,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-2",PLCB2_HUMAN,1.281434969499555,0.0073810825587752,134024.29,165,68.20809248554913,75.92366790771484
Q00765,REEP5,Receptor expression-enhancing protein 5,REEP5_HUMAN,1.164653386593772,0.0073810825587752,21493.12,195,62.42774566473989,130.483154296875
Q00796,SORD,Sorbitol dehydrogenase,DHSO_HUMAN,1.633501591493109,0.0072727272727272,38324.55,238,54.14258188824663,74.57772064208984
Q00839,HNRNPU,Heterogeneous nuclear ribonucleoprotein U,HNRPU_HUMAN,1.015120009761354,0.0058910162002945,90584.43,492,5.202312138728324,197.2037658691407
Q01082,SPTBN1,"Spectrin beta chain, non-erythrocytic 1",SPTB2_HUMAN,1.358632922429088,0.0040983606557377,274609.22,492,5.202312138728324,317.69151306152344
Q01105,SET,Protein SET,SET_HUMAN,0.7988292008970761,0.0073810825587752,33488.88,329,36.60886319845857,186.1033172607422
Q01130,SRSF2,Serine/arginine-rich splicing factor 2,SRSF2_HUMAN,0.7258235640444938,0.0073810825587752,25476.35,328,36.80154142581888,236.9605941772461
Q01432,AMPD3,AMP deaminase 3,AMPD3_HUMAN,0.8293011070441257,0.0073810825587752,88812.28,127,75.52986512524085,36.41825485229492
Q01433,AMPD2,AMP deaminase 2,AMPD2_HUMAN,1.87535950161414,0.006765899864682,94890.12,280,46.05009633911368,76.92555618286133
Q01459,CTBS,Di-N-acetylchitobiase,DIAC_HUMAN,0.8323563489554565,0.0073810825587752,43759.83,205,60.5009633911368,148.3567504882812
Q01469,FABP5,Fatty acid-binding protein 5,FABP5_HUMAN,0.8461284721898781,0.0040983606557377,15164.43,512,1.348747591522158,550.3873291015625
Q01518,CAP1,Adenylyl cyclase-associated protein 1,CAP1_HUMAN,1.389712730297547,0.0040983606557377,51901.46,519,0.0,851.62646484375
Q01546,KRT76,"Keratin, type II cytoskeletal 2 oral",K22O_HUMAN,1.31737964069211,0.0073810825587752,65840.73,425,18.11175337186898,1207.92578125
Q01629,IFITM2,Interferon-induced transmembrane protein 2,IFM2_HUMAN,0.6101482560490717,0.0073810825587752,14632.21,65,87.47591522157995,48.36264801025391
Q01813,PFKP,"ATP-dependent 6-phosphofructokinase, platelet type",PFKAP_HUMAN,1.933497088036383,0.0072727272727272,85596.06,378,27.167630057803464,110.30939865112305
Q01844,EWSR1,RNA-binding protein EWS,EWS_HUMAN,0.621922602541055,0.0040983606557377,68478.24,325,37.37957610789981,121.352912902832
Q01970,PLCB3,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3",PLCB3_HUMAN,0.8053760238823195,0.0073810825587752,138799,171,67.05202312138728,43.58708572387695
Q01973,ROR1,Inactive tyrosine-protein kinase transmembrane receptor ROR1,ROR1_HUMAN,1.011532676261797,0.006765899864682,104282.61,421,18.88246628131021,649.3712158203125
Q01995,TAGLN,Transgelin,TAGL_HUMAN,1.968422463204416,0.0072727272727272,22610.9,333,35.83815028901734,84.43328094482422
Q02094,RHAG,Ammonium transporter Rh type A,RHAG_HUMAN,1.677267925334966,0.0073810825587752,44197.89,158,69.55684007707129,153.9530258178711
Q02108,GUCY1A1,Guanylate cyclase soluble subunit alpha-1,GCYA1_HUMAN,1.440330865389997,0.0073810825587752,77452.49,158,69.55684007707129,43.562028884887695
Q02153,GUCY1B1,Guanylate cyclase soluble subunit beta-1,GCYB1_HUMAN,1.252296415557188,0.0072727272727272,70514.48,112,78.42003853564547,56.42930603027344
Q02218,OGDH,2-oxoglutarate dehydrogenase complex component E1,ODO1_HUMAN,1.224510145188338,0.0072727272727272,115935.27,206,60.308285163776496,208.4891357421875
Q02252,ALDH6A1,"Methylmalonate-semialdehyde/malonate-semialdehyde dehydrogenase [acylating], mitochondrial",MMSA_HUMAN,0.8040748094266347,0.0073810825587752,57839.73,121,76.6859344894027,127.6532821655273
Q02338,BDH1,"D-beta-hydroxybutyrate dehydrogenase, mitochondrial",BDH_HUMAN,1.752574631317076,0.0073810825587752,38157.12,44,91.52215799614643,84.01436996459961
Q02413,DSG1,Desmoglein-1,DSG1_HUMAN,1.195724021194058,0.0016233766233766,113747.59,516,0.5780346820809248,1069.075622558594
Q02487,DSC2,Desmocollin-2,DSC2_HUMAN,0.6674847171162662,0.0040983606557377,99961.68,459,11.560693641618498,125.1662139892578
Q02543,RPL18A,Large ribosomal subunit protein eL20,RL18A_HUMAN,1.501806239008817,0.0073810825587752,20762.35,187,63.969171483622354,136.1300659179688
Q02742,GCNT1,"Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase",GCNT1_HUMAN,0.9415700992909158,0.0073810825587752,49798.84,81,84.39306358381504,19.98515129089355
Q02747,GUCA2A,Guanylin,GUC2A_HUMAN,1.235693978568899,0.0073810825587752,12388.32,85,83.62235067437379,66.80997467041016
Q02750,MAP2K1,Dual specificity mitogen-activated protein kinase kinase 1,MP2K1_HUMAN,2.460427448459188,0.0030581039755351,43439.01,232,55.29865125240848,116.6343650817871
Q02790,FKBP4,Peptidyl-prolyl cis-trans isomerase FKBP4,FKBP4_HUMAN,2.219027859659553,0.0073810825587752,51804.56,120,76.878612716763,46.2792854309082
Q02809,PLOD1,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",PLOD1_HUMAN,1.163056167849608,0.0072727272727272,83550.19,316,39.113680154142585,72.16943359375
Q02817,MUC2,Mucin-2,MUC2_HUMAN,0.9967107915563737,0.0016233766233766,550849.99,454,12.524084778420038,230.78116607666016
Q02818,NUCB1,Nucleobindin-1,NUCB1_HUMAN,0.6313128767981361,0.0040983606557377,53879.3,519,0.0,373.1713562011719
Q02878,RPL6,Large ribosomal subunit protein eL6,RL6_HUMAN,1.535004439276396,0.0073810825587752,32727.92,351,32.369942196531795,202.8926696777344
Q02880,TOP2B,DNA topoisomerase 2-beta,TOP2B_HUMAN,0.7077826372810223,0.0073810825587752,183267.17,13,97.495183044316,64.46163177490234
Q02952,AKAP12,A-kinase anchor protein 12,AKA12_HUMAN,0.5605599502178841,0.0016233766233766,191481.78,519,0.0,2020.8876953125
Q02978,SLC25A11,Mitochondrial 2-oxoglutarate/malate carrier protein,M2OM_HUMAN,1.395868881716201,0.0072727272727272,34061.71,125,75.91522157996147,58.48636627197266
Q02985,CFHR3,Complement factor H-related protein 3,FHR3_HUMAN,0.898148489486524,0.0072727272727272,37323.25,514,0.9633911368015413,723.4192199707031
Q03135,CAV1,Caveolin-1,CAV1_HUMAN,1.266641577886781,0.0073810825587752,20471.61,14,97.30250481695568,38.19817733764649
Q03154,ACY1,Aminoacylase-1,ACY1_HUMAN,0.8163418031573779,0.0073810825587752,45885.02,224,56.84007707129094,69.37359237670898
Q03167,TGFBR3,Transforming growth factor beta receptor type 3,TGBR3_HUMAN,0.6680215057524921,0.0016233766233766,93499.36,508,2.119460500963391,264.17994689941406
Q03252,LMNB2,Lamin-B2,LMNB2_HUMAN,1.193319761485728,0.0073810825587752,69948.39,123,76.30057803468208,76.68560028076172
Q03426,MVK,Mevalonate kinase,KIME_HUMAN,3.305396102604309,0.0073810825587752,42450.91,38,92.67822736030828,0.6818075478076935
Q03518,TAP1,Antigen peptide transporter 1,TAP1_HUMAN,1.375702779444904,0.0058910162002945,80964.68,84,83.8150289017341,109.1123504638672
Q03519,TAP2,Antigen peptide transporter 2,TAP2_HUMAN,2.623800394865547,0.0073810825587752,75663.84,100,80.73217726396918,49.32888603210449
Q04446,GBE1,"1,4-alpha-glucan-branching enzyme",GLGB_HUMAN,2.330987764431512,0.0073810825587752,80473.91,256,50.67437379576107,54.66658592224121
Q04637,EIF4G1,Eukaryotic translation initiation factor 4 gamma 1,IF4G1_HUMAN,0.9382236813252972,0.0073810825587752,175491.02,414,20.23121387283237,89.31966018676758
Q04656,ATP7A,Copper-transporting ATPase 1,ATP7A_HUMAN,0.5663479732483112,0.0073810825587752,163372.77,157,69.7495183044316,108.3506164550781
Q04695,KRT17,"Keratin, type I cytoskeletal 17",K1C17_HUMAN,1.782629179461243,0.0040983606557377,48105.66,506,2.5048169556840074,666.1609802246094
Q04721,NOTCH2,Neurogenic locus notch homolog protein 2,NOTC2_HUMAN,0.5937755007362852,0.0016233766233766,265404.78,427,17.726396917148364,328.0927429199219
Q04756,HGFAC,Hepatocyte growth factor activator serine protease,HGFA_HUMAN,0.6579364331079207,0.0016233766233766,70681.83,519,0.0,1367.578979492188
Q04759,PRKCQ,Protein kinase C theta type,KPCT_HUMAN,1.124811148039707,0.0073810825587752,81864.74,53,89.78805394990366,70.73169708251953
Q04760,GLO1,Lactoylglutathione lyase,LGUL_HUMAN,0.9230891974068572,0.0055467511885895,20777.71,473,8.863198458574182,294.1586303710937
Q04837,SSBP1,"Single-stranded DNA-binding protein, mitochondrial",SSBP_HUMAN,2.032247530244149,0.0040983606557377,17259.66,77,85.16377649325626,88.36882019042969
Q04917,YWHAH,14-3-3 protein eta,1433F_HUMAN,2.114159022475936,0.0055467511885895,28218.72,485,6.551059730250482,159.5350952148438
Q04941,PLP2,Proteolipid protein 2,PLP2_HUMAN,1.266909862240265,0.0073810825587752,16690.73,365,29.672447013487474,199.5980377197266
Q05193,DNM1,Dynamin-1,DYN1_HUMAN,1.411752397236362,0.0040983606557377,97408.25,122,76.49325626204238,79.5650405883789
Q05209,PTPN12,Tyrosine-protein phosphatase non-receptor type 12,PTN12_HUMAN,6.368662995524974,0.0040983606557377,88106.42,169,67.4373795761079,83.52896881103516
Q05315,CLC,Galectin-10,LEG10_HUMAN,1.21518242519667,0.0073810825587752,16452.85,366,29.47976878612717,304.359130859375
Q05397,PTK2,Focal adhesion kinase 1,FAK1_HUMAN,2.910631510276397,0.0073810825587752,119233.01,186,64.16184971098265,86.47885513305664
Q05516,ZBTB16,Zinc finger and BTB domain-containing protein 16,ZBT16_HUMAN,0.71318937019846,0.0072727272727272,74274.04,278,46.4354527938343,224.22485351562494
Q05655,PRKCD,Protein kinase C delta type,KPCD_HUMAN,1.268621223898718,0.0072727272727272,77505.04,202,61.078998073217726,72.22607040405273
Q05682,CALD1,Caldesmon,CALD1_HUMAN,2.445218736340989,0.0058910162002945,93231.08,459,11.560693641618498,115.9989929199219
Q05707,COL14A1,Collagen alpha-1(XIV) chain,COEA1_HUMAN,0.6350689654900213,0.0016233766233766,193515.47,516,0.5780346820809248,233.49214935302734
Q06033,ITIH3,Inter-alpha-trypsin inhibitor heavy chain H3,ITIH3_HUMAN,0.4739812309741577,0.0016233766233766,99849.23,519,0.0,244989.578125
Q06124,PTPN11,Tyrosine-protein phosphatase non-receptor type 11,PTN11_HUMAN,1.924469877669699,0.0073810825587752,68010.78,273,47.398843930635834,230.4533996582031
Q06187,BTK,Tyrosine-protein kinase BTK,BTK_HUMAN,1.955269160730516,0.006765899864682,76281.24,296,42.96724470134875,82.45489501953125
Q06210,GFPT1,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1,GFPT1_HUMAN,1.14044704362849,0.0073810825587752,78806.41,161,68.97880539499036,72.22077178955078
Q06323,PSME1,Proteasome activator complex subunit 1,PSME1_HUMAN,0.8654442342303847,0.0016233766233766,28723.09,518,0.1926782273603083,714.4021301269531
Q06481,APLP2,Amyloid beta precursor like protein 2,APLP2_HUMAN,1.528307727061218,0.0016233766233766,86955.77,518,0.1926782273603083,522.2725524902344
Q06828,FMOD,Fibromodulin,FMOD_HUMAN,0.4575899079897627,0.0040983606557377,43178.79,519,0.0,2739.903076171875
Q06830,PRDX1,Peroxiredoxin-1,PRDX1_HUMAN,0.9999320200471734,0.0016233766233766,22110.35,519,0.0,2557.782470703125
Q07020,RPL18,Large ribosomal subunit protein eL18,RL18_HUMAN,1.53925212174679,0.0016233766233766,21634.48,388,25.240847784200387,164.79984283447266
Q07021,C1QBP,"Complement component 1 Q subcomponent-binding protein, mitochondrial",C1QBP_HUMAN,1.699714722542816,0.0040983606557377,31362.24,196,62.23506743737958,166.22198486328125
Q07065,CKAP4,Cytoskeleton-associated protein 4,CKAP4_HUMAN,0.7668695778384477,0.0073810825587752,66022.46,337,35.067437379576106,392.3929138183594
Q07075,ENPEP,Glutamyl aminopeptidase,AMPE_HUMAN,0.495804155977427,0.0073810825587752,109244.43,328,36.80154142581888,107.32991027832036
Q07507,DPT,Dermatopontin,DERM_HUMAN,0.6243106878240863,0.0072727272727272,24004.83,519,0.0,10813.6015625
Q07666,KHDRBS1,"KH domain-containing, RNA-binding, signal transduction-associated protein 1",KHDR1_HUMAN,1.350856924363527,0.0073810825587752,48227.33,54,89.59537572254335,116.23876571655275
Q07812,BAX,Apoptosis regulator BAX,BAX_HUMAN,1.186098505540383,0.0073810825587752,21184.4,161,68.97880539499036,171.3460083007812
Q07817,BCL2L1,Bcl-2-like protein 1,B2CL1_HUMAN,0.9182795049367826,0.0073810825587752,26048.98,93,82.08092485549133,99.61990356445312
Q07866,KLC1,Kinesin light chain 1,KLC1_HUMAN,1.082923427542928,0.0073810825587752,65309.51,115,77.84200385356455,68.37797546386719
Q07954,LRP1,Prolow-density lipoprotein receptor-related protein 1,LRP1_HUMAN,0.9920801899282858,0.0016233766233766,504606.32,519,0.0,1518.00341796875
Q07955,SRSF1,Serine/arginine-rich splicing factor 1,SRSF1_HUMAN,0.8673736929223703,0.0072727272727272,27744.57,348,32.947976878612714,120.10816192626956
Q07960,ARHGAP1,Rho GTPase-activating protein 1,RHG01_HUMAN,1.430665089636658,0.0040983606557377,50435.75,509,1.9267822736030826,223.1168823242188
Q08170,SRSF4,Serine/arginine-rich splicing factor 4,SRSF4_HUMAN,1.256618171466028,0.0073810825587752,56678.35,22,95.76107899807322,126.8612174987793
Q08174,PCDH1,Protocadherin-1,PCDH1_HUMAN,0.6559571718591384,0.0040983606557377,114743.41,519,0.0,808.9058837890625
Q08188,TGM3,Protein-glutamine gamma-glutamyltransferase E,TGM3_HUMAN,1.048488221685813,0.0016233766233766,76631.83,497,4.238921001926782,333.5468139648437
Q08209,PPP3CA,Protein phosphatase 3 catalytic subunit alpha,PP2BA_HUMAN,1.018232895513159,0.0040983606557377,58687.84,331,36.22350674373796,162.2430572509766
Q08211,DHX9,ATP-dependent RNA helicase A,DHX9_HUMAN,1.288755772187754,0.0040983606557377,140958.47,263,49.32562620423892,122.0424041748047
Q08257,CRYZ,Zeta-crystallin,QOR_HUMAN,1.659363844816094,0.0073810825587752,35206.63,123,76.30057803468208,50.78577423095703
Q08378,GOLGA3,Golgin subfamily A member 3,GOGA3_HUMAN,0.5432261127932461,0.0073810825587752,167354.64,446,14.065510597302506,2205.4029541015625
Q08379,GOLGA2,Golgin subfamily A member 2,GOGA2_HUMAN,0.8815127632991868,0.0073810825587752,113086.21,30,94.21965317919076,37.65281867980957
Q08380,LGALS3BP,Galectin-3-binding protein,LG3BP_HUMAN,0.5294064637645186,0.0040983606557377,65331,519,0.0,93295.4296875
Q08397,LOXL1,Lysyl oxidase homolog 1,LOXL1_HUMAN,0.5494220622488407,0.0072727272727272,63109.77,353,31.984585741811177,170.2772674560547
Q08431,MFGE8,Lactadherin,MFGM_HUMAN,0.7031407825259227,0.0073810825587752,43104.95,394,24.084778420038536,136.0015869140625
Q08495,DMTN,Dematin,DEMA_HUMAN,1.062838140636026,0.0040983606557377,45514.39,490,5.5876685934489405,485.2230529785156
Q08499,PDE4D,"3',5'-cyclic-AMP phosphodiesterase 4D",PDE4D_HUMAN,0.5615289046933791,0.0073810825587752,91114.89,307,40.847784200385355,2422.96337890625
Q08554,DSC1,Desmocollin-1,DSC1_HUMAN,0.9431600680839058,0.0016233766233766,99986.83,518,0.1926782273603083,1245.6237182617185
Q08629,SPOCK1,Testican-1,TICN1_HUMAN,0.490359146509974,0.0058910162002945,49124.25,434,16.377649325626205,169.34840393066412
Q08722,CD47,Leukocyte surface antigen CD47,CD47_HUMAN,1.03312590891625,0.0040983606557377,35213.64,426,17.91907514450867,349.8959045410156
Q08752,PPID,Peptidyl-prolyl cis-trans isomerase D,PPID_HUMAN,0.8807642217835561,0.0073810825587752,40763.57,85,83.62235067437379,53.70411682128906
Q08830,FGL1,Fibrinogen-like protein 1,FGL1_HUMAN,0.591286445105513,0.0016233766233766,36379.49,519,0.0,1706.07080078125
Q08J23,NSUN2,RNA cytosine C(5)-methyltransferase NSUN2,NSUN2_HUMAN,1.140145857783907,0.0073810825587752,86470.7,25,95.18304431599229,88.17804718017578
Q09028,RBBP4,Histone-binding protein RBBP4,RBBP4_HUMAN,0.769608073319135,0.0073810825587752,47655.7,170,67.2447013487476,72.30189514160156
Q09327,MGAT3,"Beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase",MGAT3_HUMAN,0.6580949779275943,0.0040983606557377,61312.94,480,7.514450867052023,194.03869628906244
Q09328,MGAT5,"Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A",MGT5A_HUMAN,0.4327770377308195,0.0016233766233766,84542.62,519,0.0,519.6939697265625
Q09666,AHNAK,Neuroblast differentiation-associated protein AHNAK,AHNK_HUMAN,0.5555540616436321,0.0016233766233766,629101.22,519,0.0,483.3990478515625
Q0VAA2,LRRC74A,Leucine-rich repeat-containing protein 74A,LR74A_HUMAN,0.6893653884037538,0.0073810825587752,54534.72,4,99.22928709055877,35.136484146118164
Q0VD83,APOBR,Apolipoprotein B receptor,APOBR_HUMAN,0.5969670369503619,0.0016233766233766,115633.85,519,0.0,1368.78662109375
Q0VGL1,LAMTOR4,Ragulator complex protein LAMTOR4,LTOR4_HUMAN,0.9841127097813728,0.0073810825587752,10741.26,286,44.89402697495183,113.25645446777345
