"PG.ProteinGroups","PG.Genes","PG.ProteinDescriptions","PG.ProteinNames","PG.CV","PG.Qvalue","PG.MolecularWeight","Control_detected_n","Control_total_n","Control_detection_rate","Short_detected_n","Short_total_n","Short_detection_rate","Long_detected_n","Long_total_n","Long_detection_rate","In_detection_analysis_universe","Contrast","Abundance_log2FC","Abundance_FDR","Detection_logOR","Detection_FDR","Detection_model_status","Detection_analysis_status","Detection_rate_difference","Abundance_evidence","Detection_evidence","Evidence","Plotted_jointly","Abundance_status"
"P68871","HBB","Hemoglobin subunit beta","HBB_HUMAN",1.19288094321251,0.006765899864682,"15998.4",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",-0.0409405944356749,0.954380744486414,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P69849;Q15155;Q5JPE7","NOMO3;NOMO1;NOMO2","BOS complex subunit NOMO3;BOS complex subunit NOMO1;BOS complex subunit NOMO2","NOMO3_HUMAN;NOMO1_HUMAN;NOMO2_HUMAN",0.684990613121727,0.0073810825587752,"134133.57;134323.94;139438.92",109,153,0.712418300653595,144,186,0.774193548387097,119,176,0.676136363636364,TRUE,"Low_vs_Control",,,0.182026042135356,1,"ok","ok",0.061775247733502,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P69891","HBG1","Hemoglobin subunit gamma-1","HBG1_HUMAN",1.26211870801727,0.0040983606557377,"16128.41",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",-0.0174707309654352,0.986712462933589,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P69892","HBG2","Hemoglobin subunit gamma-2","HBG2_HUMAN",2.17918203023216,0.0016233766233766,"16126.44",142,153,0.928104575163399,180,186,0.967741935483871,166,176,0.943181818181818,TRUE,"Low_vs_Control",-0.15049506793823,0.765302278119859,0.656076819961776,1,"ok","ok",0.0396373603204723,FALSE,FALSE,"Neither",TRUE,"tested"
"P69905","HBA2","Hemoglobin subunit alpha","HBA_HUMAN",1.26192079997316,0.0016233766233766,"15257.54",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",-0.0908165469487692,0.865433147468273,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P78310","CXADR","Coxsackievirus and adenovirus receptor","CXAR_HUMAN",0.678917674190875,0.0073810825587752,"40029.89",33,153,0.215686274509804,30,186,0.161290322580645,27,176,0.153409090909091,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0543959519291588,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P78318","IGBP1","Immunoglobulin-binding protein 1","IGBP1_HUMAN",0.810594472736679,0.0073810825587752,"39221.88",10,153,0.065359477124183,18,186,0.0967741935483871,21,176,0.119318181818182,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.0314147164242041,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P78324;Q5TFQ8","SIRPA;SIRPB1","Tyrosine-protein phosphatase non-receptor type substrate 1;Signal-regulatory protein beta-1 isoform 3","SHPS1_HUMAN;SIRBL_HUMAN",1.65612250044948,0.0040983606557377,"54966.85;43359.26",129,153,0.843137254901961,163,186,0.876344086021505,151,176,0.857954545454545,TRUE,"Low_vs_Control",0.246127388203357,0.603089865400695,0.224668662488071,1,"ok","ok",0.0332068311195446,FALSE,FALSE,"Neither",TRUE,"tested"
"P78333","GPC5","Glypican-5","GPC5_HUMAN",0.635687666372446,0.0040983606557377,"63706.95",26,153,0.169934640522876,26,186,0.139784946236559,19,176,0.107954545454545,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0301496942863167,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P78344","EIF4G2","Eukaryotic translation initiation factor 4 gamma 2","IF4G2_HUMAN",1.27854115851946,0.0073810825587752,"102361.85",69,153,0.450980392156863,101,186,0.543010752688172,73,176,0.414772727272727,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.0920303605313093,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P78368;Q9Y6M4","CSNK1G2;CSNK1G3","Casein kinase I isoform gamma-2;Casein kinase I isoform gamma-3","KC1G2_HUMAN;KC1G3_HUMAN",0.905965450990586,0.0099554624050301,"47457.26;51388.51",11,153,0.0718954248366013,20,186,0.10752688172043,18,176,0.102272727272727,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.0356314568838288,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P78371","CCT2","T-complex protein 1 subunit beta","TCPB_HUMAN",1.27672606128963,0.0016233766233766,"57488.21",150,153,0.980392156862745,181,186,0.973118279569892,166,176,0.943181818181818,TRUE,"Low_vs_Control",0.0229520477216179,0.972522593571921,-0.413957692318995,1,"ok","ok",-0.00727387729285256,FALSE,FALSE,"Neither",TRUE,"tested"
"P78417","GSTO1","Glutathione S-transferase omega-1","GSTO1_HUMAN",1.73364569963455,0.0040983606557377,"27565.85",153,153,1,186,186,1,173,176,0.982954545454545,TRUE,"Low_vs_Control",-0.123273373269358,0.698876001885396,,,"separation_nonfinite_MLE","separation_nonfinite_MLE",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P78423","CX3CL1","Fractalkine","X3CL1_HUMAN",0.936174937453977,0.0016233766233766,"42202.65",153,153,1,185,186,0.994623655913978,176,176,1,TRUE,"Low_vs_Control",0.109009380615575,0.670167491588754,,,"separation_nonfinite_MLE","separation_nonfinite_MLE",-0.0053763440860215,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P78504","JAG1","Protein jagged-1","JAG1_HUMAN",0.726726923016399,0.0073810825587752,"133798.59",59,153,0.38562091503268,48,186,0.258064516129032,49,176,0.278409090909091,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.127556398903648,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P78509","RELN","Reelin","RELN_HUMAN",0.694332671664534,0.0016233766233766,"388387.55",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.216062367422809,0.331977721807496,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P78527","PRKDC","DNA-dependent protein kinase catalytic subunit","PRKDC_HUMAN",0.98258764539607,0.0073810825587752,"469088.82",118,153,0.77124183006536,158,186,0.849462365591398,143,176,0.8125,TRUE,"Low_vs_Control",-0.0028767843478672,0.995784633231031,0.694823044421899,0.858048581626581,"ok","ok",0.0782205355260384,FALSE,FALSE,"Neither",TRUE,"tested"
"P78539","SRPX","Sushi repeat-containing protein SRPX","SRPX_HUMAN",0.52782900842676,0.0016233766233766,"51571.92",153,153,1,185,186,0.994623655913978,176,176,1,TRUE,"Low_vs_Control",0.220854984444374,0.121761453100884,,,"separation_nonfinite_MLE","separation_nonfinite_MLE",-0.0053763440860215,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P78552","IL13RA1","Interleukin-13 receptor subunit alpha-1","I13R1_HUMAN",0.694564565127436,0.0073810825587752,"48759.61",49,153,0.320261437908497,59,186,0.317204301075269,50,176,0.284090909090909,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.00305713683322789,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P78559","MAP1A","Microtubule-associated protein 1A","MAP1A_HUMAN",0.945546683351699,0.0073810825587752,"305485.17",18,153,0.117647058823529,26,186,0.139784946236559,20,176,0.113636363636364,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.0221378874130297,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P79483","HLA-DRB3","HLA class II histocompatibility antigen, DR beta 3 chain","DRB3_HUMAN",0.808113872633642,0.0073810825587752,"29962.02",51,153,0.333333333333333,66,186,0.354838709677419,51,176,0.289772727272727,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.0215053763440861,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P80108","GPLD1","Phosphatidylinositol-glycan-specific phospholipase D","PHLD_HUMAN",0.513187778656602,0.0016233766233766,"92336.44",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.210027720095674,0.133764777181472,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P80188","LCN2","Neutrophil gelatinase-associated lipocalin","NGAL_HUMAN",1.56816752397078,0.0073810825587752,"22588.07",47,153,0.30718954248366,73,186,0.39247311827957,61,176,0.346590909090909,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.0852835757959097,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P80303","NUCB2","Nucleobindin-2","NUCB2_HUMAN",0.755006111778773,0.0073810825587752,"50222.72",130,153,0.849673202614379,144,186,0.774193548387097,130,176,0.738636363636364,TRUE,"Low_vs_Control",-0.00125961258696883,0.995784633231031,-0.424530000111448,1,"ok","ok",-0.0754796542272823,FALSE,FALSE,"Neither",TRUE,"tested"
"P80511","S100A12","Protein S100-A12","S10AC_HUMAN",2.15498580869253,0.0072727272727272,"10575.04",140,153,0.915032679738562,163,186,0.876344086021505,155,176,0.880681818181818,TRUE,"Low_vs_Control",0.0541240020912239,0.917916720723148,-0.357203878757888,1,"ok","ok",-0.0386885937170567,FALSE,FALSE,"Neither",TRUE,"tested"
"P80723","BASP1","Brain acid soluble protein 1","BASP1_HUMAN",0.824855255195472,0.0016233766233766,"22693.41",151,153,0.986928104575163,178,186,0.956989247311828,170,176,0.965909090909091,TRUE,"Low_vs_Control",-0.0247751367099491,0.945109980360467,-1.03003383105906,1,"ok","ok",-0.0299388572633354,FALSE,FALSE,"Neither",TRUE,"tested"
"P80748","IGLV3-21","Immunoglobulin lambda variable 3-21","LV321_HUMAN",1.48049870071272,0.0072727272727272,"12445.73",142,153,0.928104575163399,161,186,0.865591397849462,152,176,0.863636363636364,TRUE,"Low_vs_Control",0.510818404325217,0.193455520256987,-0.428130091531203,1,"ok","ok",-0.0625131773139364,FALSE,FALSE,"Neither",TRUE,"tested"
"P81605","DCD","Dermcidin","DCD_HUMAN",0.757938943643039,0.0073810825587752,"11283.86",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.0810449584970137,0.756558518108361,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P82663","MRPS25","Small ribosomal subunit protein mS25","RT25_HUMAN",1.15084774341929,0.0073810825587752,"20116.38",5,153,0.0326797385620915,9,186,0.0483870967741935,5,176,0.0284090909090909,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.015707358212102,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P82979","SARNP","SAP domain-containing ribonucleoprotein","SARNP_HUMAN",0.97657318320344,0.0016233766233766,"23670.8",51,153,0.333333333333333,53,186,0.28494623655914,54,176,0.306818181818182,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0483870967741935,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P83731","RPL24","Large ribosomal subunit protein eL24","RL24_HUMAN",0.88874951043165,0.0073810825587752,"17778.95",69,153,0.450980392156863,84,186,0.451612903225806,81,176,0.460227272727273,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.000632511068943686,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P84077","ARF1","ADP-ribosylation factor 1","ARF1_HUMAN",1.11888378145272,0.0016233766233766,"20696.76",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.00547149464197716,0.99012167570258,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P84085","ARF5","ADP-ribosylation factor 5","ARF5_HUMAN",1.35160280084121,0.0072727272727272,"20529.65",60,153,0.392156862745098,98,186,0.526881720430108,79,176,0.448863636363636,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.134724857685009,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P84095","RHOG","Rho-related GTP-binding protein RhoG","RHOG_HUMAN",0.758711930846286,0.0072727272727272,"21308.5",153,153,1,180,186,0.967741935483871,164,176,0.931818181818182,TRUE,"Low_vs_Control",0.0472577880835878,0.853421724745566,,,"separation_nonfinite_MLE","separation_nonfinite_MLE",-0.032258064516129,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P84098","RPL19","Large ribosomal subunit protein eL19","RL19_HUMAN",0.908429230002548,0.0073810825587752,"23465.96",31,153,0.202614379084967,34,186,0.182795698924731,35,176,0.198863636363636,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0198186801602361,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P84103","SRSF3","Serine/arginine-rich splicing factor 3","SRSF3_HUMAN",1.04681722550007,0.0016233766233766,"19329.59",112,153,0.73202614379085,122,186,0.655913978494624,111,176,0.630681818181818,TRUE,"Low_vs_Control",,,-0.377036211253494,1,"ok","ok",-0.076112165296226,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P98066","TNFAIP6","Tumor necrosis factor-inducible gene 6 protein","TSG6_HUMAN",0.67218761071224,0.0040983606557377,"31203.33",108,153,0.705882352941177,152,186,0.817204301075269,126,176,0.715909090909091,TRUE,"Low_vs_Control",-0.0545807640155829,0.892326343898809,0.563143624285206,1,"ok","ok",0.111321948134092,FALSE,FALSE,"Neither",TRUE,"tested"
"P98082","DAB2","Disabled homolog 2","DAB2_HUMAN",1.01735819340223,0.0073810825587752,"82447.86",37,153,0.241830065359477,42,186,0.225806451612903,45,176,0.255681818181818,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0160236137465739,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P98088","MUC5AC","Mucin-5AC","MUC5A_HUMAN",1.58091446715013,0.0073810825587752,"585569.77",23,153,0.150326797385621,47,186,0.252688172043011,38,176,0.215909090909091,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.10236137465739,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P98095","FBLN2","Fibulin-2","FBLN2_HUMAN",0.572101058692006,0.0016233766233766,"126572.71",153,153,1,186,186,1,175,176,0.994318181818182,TRUE,"Low_vs_Control",0.219968477228482,0.198591479497294,,,"separation_nonfinite_MLE","separation_nonfinite_MLE",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P98160","HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","PGBM_HUMAN",0.51612577349519,0.0016233766233766,"468829.98",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.145200815218711,0.317244110445681,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P98161","PKD1","Polycystin-1","PKD1_HUMAN",0.61363576923951,0.0065597667638483,"462529.27",136,153,0.888888888888889,153,186,0.82258064516129,147,176,0.835227272727273,TRUE,"Low_vs_Control",0.179226488822842,0.400519760054384,-0.394708564211157,1,"ok","ok",-0.0663082437275985,FALSE,FALSE,"Neither",TRUE,"tested"
"P98164","LRP2","Low-density lipoprotein receptor-related protein 2","LRP2_HUMAN",1.06176210797789,0.0073810825587752,"521957.58",133,153,0.869281045751634,164,186,0.881720430107527,137,176,0.778409090909091,TRUE,"Low_vs_Control",0.460666175262974,0.136304407369814,0.0780360652471612,1,"ok","ok",0.0124393843558929,FALSE,FALSE,"Neither",TRUE,"tested"
"P98171","ARHGAP4","Rho GTPase-activating protein 4","RHG04_HUMAN",1.35921526876518,0.0073810825587752,"105025.58",37,153,0.241830065359477,40,186,0.21505376344086,50,176,0.284090909090909,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0267763019186169,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P98172","EFNB1","Ephrin-B1","EFNB1_HUMAN",0.903237514755251,0.0073810825587752,"38006.59",113,153,0.738562091503268,129,186,0.693548387096774,113,176,0.642045454545455,TRUE,"Low_vs_Control",,,-0.205912726332612,1,"ok","ok",-0.0450137044064938,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P98179","RBM3","RNA-binding protein 3","RBM3_HUMAN",0.878419853239215,0.0073810825587752,"17170.37",62,153,0.405228758169935,70,186,0.376344086021505,75,176,0.426136363636364,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0288846721484293,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P98194","ATP2C1","Calcium-transporting ATPase type 2C member 1","AT2C1_HUMAN",1.44553542418032,0.0073810825587752,"100577.28",31,153,0.202614379084967,39,186,0.209677419354839,50,176,0.284090909090909,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.0070630402698714,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P99999","CYCS","Cytochrome c","CYC_HUMAN",1.76332150810247,0.0073810825587752,"11748.72",87,153,0.568627450980392,110,186,0.591397849462366,91,176,0.517045454545455,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.0227703984819735,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q00013","MPP1","55 kDa erythrocyte membrane protein","EM55_HUMAN",0.992596795277047,0.0016233766233766,"52296.47",152,153,0.993464052287582,182,186,0.978494623655914,171,176,0.971590909090909,TRUE,"Low_vs_Control",0.0250366056009366,0.973903693722595,-1.33346855396833,1,"ok","ok",-0.0149694286316677,FALSE,FALSE,"Neither",TRUE,"tested"
"Q00059","TFAM","Transcription factor A, mitochondrial","TFAM_HUMAN",1.87555228927584,0.0073810825587752,"29096.62",11,153,0.0718954248366013,14,186,0.0752688172043011,18,176,0.102272727272727,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.00337339236769978,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q00169","PITPNA","Phosphatidylinositol transfer protein alpha isoform","PIPNA_HUMAN",0.705928348369023,0.0073810825587752,"31806.32",52,153,0.339869281045752,59,186,0.317204301075269,47,176,0.267045454545455,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0226649799704828,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q00325","SLC25A3","Solute carrier family 25 member 3","S25A3_HUMAN",1.68008875836836,0.006765899864682,"40094.86",75,153,0.490196078431373,87,186,0.467741935483871,87,176,0.494318181818182,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0224541429475016,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q00341","HDLBP","Vigilin","VIGLN_HUMAN",2.15990258845854,0.0073810825587752,"141439.64",24,153,0.156862745098039,23,186,0.123655913978495,28,176,0.159090909090909,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0332068311195446,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q00577","PURA","Transcriptional activator protein Pur-alpha","PURA_HUMAN",0.866348647414184,0.006765899864682,"34910.75",75,153,0.490196078431373,78,186,0.419354838709677,68,176,0.386363636363636,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0708412397216951,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q00610","CLTC","Clathrin heavy chain 1","CLH1_HUMAN",1.74759395164865,0.0030581039755351,"191614.63",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",-0.150598325234181,0.657519517881782,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"Q00688","FKBP3","Peptidyl-prolyl cis-trans isomerase FKBP3","FKBP3_HUMAN",1.00198629767015,0.0016233766233766,"25176.83",95,153,0.620915032679739,126,186,0.67741935483871,108,176,0.613636363636364,TRUE,"Low_vs_Control",,,0.253440478903181,1,"ok","ok",0.0565043221589711,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"Q00722","PLCB2","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-2","PLCB2_HUMAN",1.28143496949956,0.0073810825587752,"134024.29",46,153,0.300653594771242,60,186,0.32258064516129,56,176,0.318181818181818,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.0219270503900485,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
